주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2498.0,2502.0,4.0,203.0,2748.0,,,
영업이익,81.0,92.0,-7.0,14.0,180.0,,,
영업이익(발표기준),81.0,92.0,123.0,14.0,180.0,,,
세전계속사업이익,84.0,84.0,51.0,-5.0,195.0,,,
당기순이익,73.0,70.0,140.0,16.0,128.0,,,
당기순이익(지배),73.0,70.0,140.0,13.0,79.0,,,
당기순이익(비지배),,,,3.0,49.0,,,
자산총계,2438.0,2352.0,2573.0,1186.0,3116.0,,,
부채총계,1008.0,873.0,992.0,102.0,948.0,,,
자본총계,1430.0,1479.0,1581.0,1084.0,2168.0,,,
자본총계(지배),1430.0,1479.0,1581.0,1070.0,1415.0,,,
자본총계(비지배),,,,14.0,753.0,,,
자본금,44.0,44.0,44.0,22.0,29.0,,,
영업활동현금흐름,176.0,219.0,-29.0,51.0,328.0,,,
투자활동현금흐름,-218.0,-9.0,-205.0,-120.0,-436.0,,,
재무활동현금흐름,44.0,-200.0,219.0,7.0,116.0,,,
CAPEX,158.0,78.0,77.0,83.0,129.0,,,
FCF,18.0,140.0,-105.0,-33.0,199.0,,,
이자발생부채,542.0,351.0,580.0,18.0,380.0,,,
영업이익률,3.25,3.66,-191.6,6.91,6.54,,,
순이익률,2.93,2.8,3923.34,8.03,4.66,,,
ROE(%),5.23,4.82,9.13,0.97,6.37,,,
ROA(%),3.06,2.93,5.67,0.87,5.96,,,
부채비율,70.47,58.99,62.76,9.38,43.71,,,
자본유보율,3749.51,3871.17,4164.23,8584.53,7651.37,,,
EPS(원),1648.0,1577.0,3143.0,387.0,2788.0,,,
PER(배),13.94,21.57,13.04,94.92,10.83,,,
BPS(원),46220.0,47817.0,51101.0,71241.0,63803.0,,,
PBR(배),0.5,0.71,0.8,0.52,0.47,,,
현금DPS(원),300.0,300.0,300.0,200.0,200.0,,,
현금배당수익률,1.31,0.88,0.73,0.54,0.66,,,
현금배당성향(%),12.67,13.25,6.64,23.4,5.6,,,
발행주식수(보통주),4444000.0,4444000.0,4444000.0,2159857.0,2875800.0,,,
