주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3077.0,2356.0,2062.0,1709.0,1774.0,,,
영업이익,-72.0,-99.0,-115.0,-14.0,83.0,,,
영업이익(발표기준),-72.0,-99.0,-115.0,-14.0,83.0,,,
세전계속사업이익,-56.0,-146.0,-50.0,20.0,29.0,,,
당기순이익,-48.0,-107.0,-51.0,20.0,29.0,,,
당기순이익(지배),-50.0,-108.0,-52.0,20.0,29.0,,,
당기순이익(비지배),2.0,1.0,1.0,0.0,0.0,,,
자산총계,2694.0,2782.0,2403.0,2423.0,2382.0,,,
부채총계,603.0,566.0,371.0,390.0,321.0,,,
자본총계,2090.0,2217.0,2032.0,2033.0,2061.0,,,
자본총계(지배),2096.0,2221.0,2036.0,2037.0,2061.0,,,
자본총계(비지배),-6.0,-4.0,-4.0,-4.0,,,,
자본금,290.0,290.0,290.0,290.0,290.0,,,
영업활동현금흐름,249.0,233.0,160.0,124.0,47.0,,,
투자활동현금흐름,-5.0,-575.0,53.0,-120.0,-79.0,,,
재무활동현금흐름,-97.0,182.0,-130.0,0.0,0.0,,,
CAPEX,26.0,109.0,42.0,28.0,99.0,,,
FCF,223.0,125.0,118.0,96.0,-52.0,,,
이자발생부채,,0.0,2.0,2.0,2.0,,,
영업이익률,-2.35,-4.21,-5.58,-0.85,4.67,,,
순이익률,-1.56,-4.52,-2.5,1.18,1.65,,,
ROE(%),-2.37,-5.0,-2.44,0.98,1.42,,,
ROA(%),-1.74,-3.89,-1.99,0.84,1.22,,,
부채비율,28.87,25.52,18.24,19.17,15.56,,,
자본유보율,854.64,797.63,655.36,657.83,668.42,,,
EPS(원),-86.0,-186.0,-90.0,34.0,50.0,,,
PER(배),-24.86,-8.75,-26.01,67.77,55.46,,,
BPS(원),4294.0,3872.0,3888.0,3889.0,3937.0,,,
PBR(배),0.5,0.42,0.6,0.6,0.7,,,
현금DPS(원),0.0,0.0,0.0,0.0,50.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,1.8,,,
현금배당성향(%),0.0,0.0,0.0,0.0,90.31,,,
발행주식수(보통주),57943763.0,57943763.0,57943763.0,57943763.0,57943763.0,,,
