주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,7522.0,7830.0,10385.0,11534.0,13911.0,,,
영업이익,812.0,1202.0,2605.0,2534.0,3315.0,,,
영업이익(발표기준),812.0,1202.0,2605.0,2534.0,3315.0,,,
세전계속사업이익,836.0,1127.0,2831.0,2608.0,3451.0,,,
당기순이익,541.0,850.0,2026.0,1920.0,2431.0,,,
당기순이익(지배),286.0,449.0,1031.0,975.0,1146.0,,,
당기순이익(비지배),255.0,401.0,995.0,945.0,1286.0,,,
자산총계,48495.0,53385.0,68347.0,95446.0,122981.0,,,
부채총계,36733.0,40884.0,53871.0,79370.0,103871.0,,,
자본총계,11761.0,12501.0,14476.0,16076.0,19110.0,,,
자본총계(지배),7214.0,7601.0,8507.0,9310.0,10570.0,,,
자본총계(비지배),4547.0,4900.0,5969.0,6766.0,8539.0,,,
자본금,224.0,224.0,224.0,224.0,224.0,,,
영업활동현금흐름,2149.0,-2049.0,-1614.0,-3574.0,-8514.0,,,
투자활동현금흐름,-689.0,-591.0,-1394.0,-6318.0,-2734.0,,,
재무활동현금흐름,-2209.0,2633.0,3257.0,9572.0,11567.0,,,
CAPEX,205.0,102.0,111.0,123.0,109.0,,,
FCF,1944.0,-2151.0,-1725.0,-3698.0,-8622.0,,,
이자발생부채,9047.0,9257.0,14400.0,30714.0,43009.0,,,
영업이익률,10.8,15.36,25.08,21.97,23.83,,,
순이익률,7.19,10.85,19.51,16.64,17.48,,,
ROE(%),4.01,6.06,12.8,10.95,11.53,,,
ROA(%),1.12,1.67,3.33,2.34,2.23,,,
부채비율,312.32,327.06,372.15,493.73,543.54,,,
자본유보율,3200.42,3377.49,3781.8,4198.59,4666.52,,,
EPS(원),638.0,1000.0,2297.0,2173.0,2554.0,,,
PER(배),23.76,11.95,9.49,8.28,7.54,,,
BPS(원),16674.0,17567.0,19661.0,21517.0,24431.0,,,
PBR(배),0.91,0.68,1.11,0.84,0.79,,,
현금DPS(원),130.0,130.0,150.0,250.0,300.0,,,
현금배당수익률,0.86,1.09,0.69,1.39,1.56,,,
현금배당성향(%),19.66,12.54,6.3,11.09,11.33,,,
발행주식수(보통주),44866617.0,44866617.0,44866617.0,44866617.0,44866617.0,,,
