주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,390.0,442.0,604.0,715.0,799.0,,,
영업이익,-34.0,-36.0,45.0,48.0,60.0,,,
영업이익(발표기준),-34.0,-36.0,45.0,48.0,60.0,,,
세전계속사업이익,-39.0,-46.0,21.0,45.0,61.0,,,
당기순이익,-38.0,-46.0,21.0,35.0,44.0,,,
당기순이익(지배),-37.0,-46.0,21.0,35.0,43.0,,,
당기순이익(비지배),-1.0,0.0,0.0,0.0,1.0,,,
자산총계,393.0,420.0,464.0,643.0,685.0,,,
부채총계,155.0,219.0,178.0,279.0,174.0,,,
자본총계,238.0,201.0,287.0,364.0,511.0,,,
자본총계(지배),239.0,202.0,287.0,364.0,510.0,,,
자본총계(비지배),0.0,-1.0,-1.0,0.0,1.0,,,
자본금,397.0,41.0,47.0,50.0,56.0,,,
영업활동현금흐름,-42.0,-20.0,36.0,78.0,18.0,,,
투자활동현금흐름,-4.0,-18.0,-39.0,-158.0,-20.0,,,
재무활동현금흐름,-6.0,56.0,13.0,99.0,-1.0,,,
CAPEX,3.0,4.0,8.0,31.0,15.0,,,
FCF,-45.0,-24.0,28.0,46.0,3.0,,,
이자발생부채,49.0,93.0,44.0,103.0,2.0,,,
영업이익률,-8.8,-8.17,7.49,6.76,7.52,,,
순이익률,-9.7,-10.45,3.45,4.85,5.55,,,
ROE(%),-14.88,-20.81,8.46,10.6,9.88,,,
ROA(%),-9.22,-11.36,4.71,6.27,6.68,,,
부채비율,65.01,109.0,62.08,76.61,34.13,,,
자본유보율,-37.85,416.54,527.31,632.86,799.59,,,
EPS(원),-467.0,-576.0,233.0,362.0,393.0,,,
PER(배),-8.72,-9.68,28.81,47.6,29.12,,,
BPS(원),3018.0,2491.0,3059.0,3640.0,4533.0,,,
PBR(배),1.35,2.24,2.19,4.74,2.53,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),7947358.0,8147358.0,9427358.0,10055292.0,11288324.0,,,
