주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4236.0,5017.0,4958.0,4341.0,4577.0,,,
영업이익,93.0,6.0,15.0,104.0,71.0,,,
영업이익(발표기준),93.0,6.0,15.0,104.0,71.0,,,
세전계속사업이익,78.0,-24.0,21.0,125.0,42.0,,,
당기순이익,73.0,-39.0,-2.0,95.0,-35.0,,,
당기순이익(지배),40.0,-76.0,-79.0,-37.0,-133.0,,,
당기순이익(비지배),33.0,37.0,78.0,132.0,98.0,,,
자산총계,6392.0,7067.0,7845.0,9452.0,9463.0,,,
부채총계,5314.0,5997.0,6779.0,8253.0,8261.0,,,
자본총계,1078.0,1069.0,1066.0,1199.0,1202.0,,,
자본총계(지배),1026.0,981.0,917.0,910.0,761.0,,,
자본총계(비지배),52.0,89.0,149.0,289.0,441.0,,,
자본금,436.0,441.0,441.0,441.0,441.0,,,
영업활동현금흐름,754.0,172.0,-52.0,215.0,-69.0,,,
투자활동현금흐름,-617.0,-390.0,-133.0,16.0,77.0,,,
재무활동현금흐름,-211.0,290.0,94.0,-138.0,-120.0,,,
CAPEX,217.0,336.0,174.0,127.0,114.0,,,
FCF,537.0,-164.0,-226.0,88.0,-183.0,,,
이자발생부채,508.0,786.0,870.0,763.0,681.0,,,
영업이익률,2.2,0.12,0.29,2.39,1.56,,,
순이익률,1.72,-0.77,-0.03,2.19,-0.77,,,
ROE(%),3.96,-7.53,-8.36,-4.07,-15.9,,,
ROA(%),1.17,-0.57,-0.02,1.1,-0.37,,,
부채비율,492.98,560.74,635.95,688.39,687.25,,,
자본유보율,120.47,98.83,77.36,79.0,52.21,,,
EPS(원),46.0,-86.0,-90.0,-42.0,-151.0,,,
PER(배),28.78,-14.3,-13.21,-22.38,-4.84,,,
BPS(원),1177.0,1113.0,1041.0,1032.0,864.0,,,
PBR(배),1.13,1.11,1.14,0.92,0.85,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),87138070.0,88120526.0,88120526.0,88120526.0,88120526.0,,,
