주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,254886.0,279272.0,340237.0,345998.0,391526.0,,,
영업이익,11650.0,12434.0,10105.0,16141.0,27181.0,32310.0,33854.0,35744.0
영업이익(발표기준),11650.0,12434.0,10105.0,16141.0,27181.0,,,
세전계속사업이익,12703.0,12526.0,11964.0,18200.0,27987.0,33077.0,34498.0,36411.0
당기순이익,9930.0,9798.0,9543.0,13997.0,21166.0,23991.0,25236.0,26510.0
당기순이익(지배),9339.0,9377.0,9097.0,13305.0,20368.0,23137.0,23933.0,24681.0
당기순이익(비지배),591.0,421.0,445.0,693.0,798.0,,,
자산총계,2951886.0,3155482.0,3269127.0,3481775.0,3600893.0,3751999.0,3918733.0,4042142.0
부채총계,2742990.0,2936546.0,3039410.0,3247875.0,3352614.0,3489085.0,3636875.0,3740286.0
자본총계,208896.0,218936.0,229717.0,233900.0,248279.0,265571.0,284226.0,304953.0
자본총계(지배),199320.0,211273.0,221497.0,224877.0,238737.0,258975.0,278192.0,300786.0
자본총계(비지배),9576.0,7663.0,8221.0,9023.0,9543.0,,,
자본금,14495.0,14495.0,14800.0,14800.0,14800.0,13901.0,13904.0,15014.0
영업활동현금흐름,53483.0,50566.0,25255.0,34354.0,60119.0,,,
투자활동현금흐름,-5059.0,-49853.0,-31681.0,-15753.0,-102530.0,,,
재무활동현금흐름,-23955.0,-4894.0,-8272.0,-13217.0,40918.0,,,
CAPEX,1906.0,3176.0,5035.0,5577.0,7403.0,,,
FCF,,,,,,,,
이자발생부채,449066.0,461411.0,453719.0,447387.0,482696.0,,,
영업이익률,4.57,4.45,2.97,4.67,6.94,,,
순이익률,3.9,3.51,2.8,4.05,5.41,,,
ROE(%),5.24,4.57,4.2,5.96,8.79,9.3,8.91,8.53
ROA(%),0.34,0.32,0.3,0.42,0.6,0.65,0.66,0.67
부채비율,1313.09,1341.28,1323.11,1388.57,1350.34,1313.81,1279.57,1226.51
자본유보율,1352.92,1410.46,1452.13,1480.39,1577.55,,,
EPS(원),3363.0,3235.0,3093.0,4495.0,6881.0,7726.0,7971.0,8220.0
PER(배),13.05,9.89,7.63,6.95,7.24,5.53,5.36,5.19
BPS(원),68756.0,72879.0,74829.0,75971.0,80654.0,86255.0,92656.0,100181.0
PBR(배),0.64,0.44,0.32,0.41,0.62,0.5,0.46,0.43
현금DPS(원),400.0,600.0,650.0,1050.0,1550.0,1748.0,1846.0,1962.0
현금배당수익률,0.91,1.88,2.75,3.36,3.11,4.09,4.32,4.6
현금배당성향(%),12.4,18.55,21.15,23.36,22.53,0.23,0.23,0.24
발행주식수(보통주),289894062.0,289894062.0,296003062.0,296003062.0,296003062.0,,,
