주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4729.0,4808.0,5164.0,4159.0,4336.0,,,
영업이익,217.0,372.0,672.0,212.0,579.0,,,
영업이익(발표기준),-2066.0,372.0,672.0,184.0,579.0,,,
세전계속사업이익,134.0,297.0,704.0,216.0,404.0,,,
당기순이익,-6591.0,-445.0,475.0,72.0,224.0,,,
당기순이익(지배),-2385.0,2155.0,209.0,-5.0,-42.0,,,
당기순이익(비지배),-4205.0,-2600.0,265.0,78.0,266.0,,,
자산총계,108288.0,4104.0,4645.0,4736.0,5206.0,,,
부채총계,101089.0,1893.0,1974.0,1983.0,2284.0,,,
자본총계,7199.0,2211.0,2671.0,2753.0,2922.0,,,
자본총계(지배),2533.0,1910.0,2106.0,2084.0,1935.0,,,
자본총계(비지배),4666.0,301.0,565.0,668.0,987.0,,,
자본금,2190.0,651.0,651.0,651.0,651.0,,,
영업활동현금흐름,6050.0,2558.0,491.0,163.0,287.0,,,
투자활동현금흐름,798.0,1812.0,-98.0,-251.0,-145.0,,,
재무활동현금흐름,-6820.0,-9445.0,-36.0,-76.0,89.0,,,
CAPEX,3536.0,186.0,133.0,146.0,39.0,,,
FCF,2514.0,2372.0,358.0,17.0,248.0,,,
이자발생부채,65301.0,837.0,840.0,836.0,932.0,,,
영업이익률,4.59,7.73,13.01,5.1,13.36,,,
순이익률,-139.37,-9.26,9.19,1.74,5.16,,,
ROE(%),,96.98,10.42,-0.25,-2.11,,,
ROA(%),,-0.79,10.85,1.54,4.5,,,
부채비율,1404.2,85.58,73.92,72.05,78.17,,,
자본유보율,53.13,197.08,112.61,108.51,95.78,,,
EPS(원),-2723.0,4156.0,804.0,-20.0,-163.0,,,
PER(배),-0.52,2.01,9.68,-290.78,-38.91,,,
BPS(원),3013.0,7654.0,8438.0,8351.0,7755.0,,,
PBR(배),0.47,1.09,0.92,0.68,0.82,,,
현금DPS(원),0.0,0.0,75.0,50.0,0.0,,,
현금배당수익률,0.0,0.0,0.96,0.87,0.0,,,
현금배당성향(%),0.0,0.0,8.94,-243.6,0.0,,,
발행주식수(보통주),87581754.0,26041812.0,26041812.0,26041812.0,26041812.0,,,
