주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,540378.0,574749.0,589577.0,601904.0,598149.0,613099.0,636820.0,655557.0
영업이익,15190.0,57876.0,113467.0,120016.0,49532.0,8890.0,40344.0,47071.0
영업이익(발표기준),15190.0,57876.0,113467.0,120016.0,49532.0,,,
세전계속사업이익,-3965.0,42293.0,186558.0,105135.0,36142.0,-9143.0,24804.0,33999.0
당기순이익,1743.0,27990.0,134164.0,71483.0,14414.0,-5867.0,19231.0,25010.0
당기순이익(지배),600.0,26869.0,132891.0,70486.0,12987.0,-6426.0,17502.0,22493.0
당기순이익(비지배),1143.0,1121.0,1272.0,997.0,1427.0,,,
자산총계,1555273.0,1637083.0,1752574.0,1778370.0,1817889.0,1851702.0,1893612.0,1936221.0
부채총계,1040766.0,1088833.0,1073149.0,1047865.0,1088243.0,1132647.0,1159295.0,1182572.0
자본총계,514507.0,548250.0,679425.0,730505.0,729646.0,719054.0,734318.0,753649.0
자본총계(지배),502597.0,536013.0,666345.0,717237.0,716814.0,706044.0,719979.0,737540.0
자본총계(비지배),11911.0,12237.0,13080.0,13269.0,12832.0,,,
자본금,32098.0,32098.0,32098.0,32098.0,32098.0,32099.0,32099.0,32099.0
영업활동현금흐름,68839.0,120457.0,169431.0,165206.0,112499.0,111638.0,131740.0,138823.0
투자활동현금흐름,-145033.0,-144603.0,-97740.0,-96459.0,-126067.0,-135705.0,-141343.0,-140712.0
재무활동현금흐름,79331.0,19852.0,-52066.0,-76375.0,7456.0,24482.0,14121.0,8965.0
CAPEX,142590.0,145475.0,140499.0,120288.0,125360.0,132489.0,139175.0,137847.0
FCF,-73751.0,-25018.0,28932.0,44918.0,-12861.0,-32523.0,-17881.0,-7420.0
이자발생부채,617731.0,635938.0,594129.0,541804.0,551657.0,,,
영업이익률,2.81,10.07,19.25,19.94,8.28,1.45,6.34,7.18
순이익률,0.32,4.87,22.76,11.88,2.41,-0.96,3.02,3.82
ROE(%),0.12,5.17,22.11,10.19,1.81,-0.9,2.46,3.09
ROA(%),0.12,1.75,7.92,4.05,0.8,-0.32,1.03,1.31
부채비율,202.28,198.6,157.95,143.44,149.15,157.52,157.87,156.91
자본유보율,1072.98,1162.02,1564.84,1721.37,1727.45,,,
EPS(원),93.0,4185.0,20701.0,10980.0,2023.0,-1001.0,2726.0,3504.0
PER(배),371.74,10.2,2.42,4.01,18.86,-30.47,11.19,8.7
BPS(원),80669.0,83496.0,103798.0,111725.0,111660.0,109982.0,112153.0,114888.0
PBR(배),0.43,0.51,0.48,0.39,0.34,0.28,0.27,0.27
현금DPS(원),90.0,500.0,3100.0,1980.0,790.0,206.0,825.0,1035.0
현금배당수익률,0.26,1.17,6.2,4.49,2.07,0.68,2.71,3.39
현금배당성향(%),93.44,11.95,14.98,18.03,39.05,-0.21,0.3,0.3
발행주식수(보통주),641964077.0,641964077.0,641964077.0,641964077.0,641964077.0,,,
