주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,14101.0,10908.0,13581.0,17723.0,19843.0,22309.0,20892.0,20547.0
영업이익,573.0,-724.0,409.0,697.0,1333.0,2060.0,1634.0,1649.0
영업이익(발표기준),516.0,-726.0,409.0,697.0,1333.0,,,
세전계속사업이익,59.0,-1378.0,318.0,448.0,977.0,1949.0,1352.0,1421.0
당기순이익,26.0,-1069.0,222.0,267.0,725.0,1443.0,1014.0,1066.0
당기순이익(지배),22.0,-1050.0,206.0,265.0,720.0,1441.0,1006.0,1059.0
당기순이익(비지배),4.0,-19.0,16.0,2.0,5.0,,,
자산총계,15473.0,13501.0,15294.0,15534.0,19054.0,20210.0,21145.0,20991.0
부채총계,12520.0,11597.0,12960.0,12853.0,15541.0,16027.0,15991.0,14815.0
자본총계,2953.0,1905.0,2335.0,2681.0,3513.0,4183.0,5153.0,6176.0
자본총계(지배),2856.0,1859.0,2284.0,2629.0,3460.0,4129.0,5091.0,6107.0
자본총계(비지배),97.0,45.0,51.0,53.0,52.0,,,
자본금,496.0,496.0,496.0,508.0,545.0,545.0,545.0,545.0
영업활동현금흐름,845.0,673.0,2640.0,737.0,-2028.0,2176.0,1588.0,1290.0
투자활동현금흐름,-210.0,13.0,35.0,-427.0,35.0,-284.0,-62.0,-113.0
재무활동현금흐름,-2157.0,-836.0,-2221.0,163.0,2326.0,-607.0,-407.0,-1345.0
CAPEX,39.0,4.0,7.0,9.0,10.0,75.0,50.0,50.0
FCF,806.0,669.0,2633.0,728.0,-2038.0,1822.0,1606.0,1076.0
이자발생부채,4339.0,3832.0,1901.0,2262.0,4748.0,,,
영업이익률,4.06,-6.64,3.01,3.93,6.72,9.23,7.82,8.03
순이익률,0.18,-9.8,1.63,1.5,3.65,6.47,4.85,5.19
ROE(%),0.71,-44.52,9.93,10.8,23.64,37.97,21.82,18.91
ROA(%),0.17,-7.38,1.54,1.73,4.19,7.35,4.9,5.06
부채비율,424.0,608.88,555.05,479.38,442.41,383.15,310.32,239.88
자본유보율,471.98,261.37,293.68,330.3,455.25,,,
EPS(원),217.0,-10589.0,2076.0,2652.0,6840.0,12567.0,8692.0,9150.0
PER(배),51.81,-1.19,9.06,6.0,3.32,1.49,2.15,2.04
BPS(원),30402.0,18759.0,23042.0,25847.0,31750.0,35675.0,43987.0,52765.0
PBR(배),0.37,0.67,0.82,0.62,0.71,0.52,0.43,0.35
현금DPS(원),100.0,0.0,0.0,250.0,375.0,375.0,375.0,375.0
현금배당수익률,0.89,0.0,0.0,1.57,1.65,2.01,2.01,2.01
현금배당성향(%),43.65,0.0,0.0,9.59,5.68,0.03,0.04,0.04
발행주식수(보통주),9908391.0,9908391.0,9908391.0,10166455.0,10895933.0,,,
