주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,82566.0,72836.0,52692.0,53222.0,67467.0,,,
영업이익,1940.0,1496.0,1199.0,1897.0,1098.0,,,
영업이익(발표기준),1940.0,1496.0,1143.0,2304.0,1098.0,,,
세전계속사업이익,328.0,342.0,1195.0,1958.0,2446.0,,,
당기순이익,78.0,140.0,944.0,1759.0,8023.0,,,
당기순이익(지배),-309.0,-251.0,556.0,826.0,7191.0,,,
당기순이익(비지배),387.0,391.0,388.0,932.0,833.0,,,
자산총계,48603.0,55548.0,65950.0,65459.0,50280.0,,,
부채총계,30767.0,35487.0,40092.0,38835.0,29035.0,,,
자본총계,17835.0,20061.0,25858.0,26624.0,21245.0,,,
자본총계(지배),12710.0,12278.0,14975.0,15893.0,10745.0,,,
자본총계(비지배),5125.0,7783.0,10882.0,10732.0,10500.0,,,
자본금,1183.0,1183.0,1356.0,1356.0,704.0,,,
영업활동현금흐름,633.0,1864.0,-654.0,-325.0,-1306.0,,,
투자활동현금흐름,-3544.0,-8976.0,-6594.0,-3259.0,72.0,,,
재무활동현금흐름,371.0,5259.0,9560.0,1725.0,513.0,,,
CAPEX,2567.0,6595.0,6671.0,3473.0,1941.0,,,
FCF,-1933.0,-4731.0,-7325.0,-3798.0,-3247.0,,,
이자발생부채,21269.0,27552.0,32406.0,27513.0,20512.0,,,
영업이익률,2.35,2.05,2.28,3.56,1.63,,,
순이익률,0.1,0.19,1.79,3.3,11.89,,,
ROE(%),-2.41,-2.01,4.08,5.35,53.99,,,
ROA(%),0.16,0.27,1.55,2.68,13.87,,,
부채비율,172.51,176.89,155.05,145.86,136.66,,,
자본유보율,1032.37,998.64,1053.59,1106.27,2907.87,,,
EPS(원),-1270.0,-1032.0,2269.0,3046.0,28778.0,,,
PER(배),-52.28,-74.65,39.51,27.17,3.61,,,
BPS(원),60277.0,58227.0,62701.0,66542.0,88590.0,,,
PBR(배),1.1,1.32,1.43,1.24,1.17,,,
현금DPS(원),388.0,291.0,300.0,350.0,750.0,350.0,400.0,400.0
현금배당수익률,0.58,0.38,0.33,0.42,0.72,1.09,1.24,1.24
현금배당성향(%),-26.89,-24.98,13.15,10.29,1.28,,,
발행주식수(보통주),21505409.0,21505409.0,24303255.0,24303255.0,10784283.0,,,
