주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,10069.0,13250.0,17105.0,19345.0,20625.0,20757.0,21419.0,22532.0
영업이익,798.0,1104.0,1467.0,1596.0,1405.0,960.0,1216.0,1361.0
영업이익(발표기준),798.0,1104.0,1467.0,1596.0,1405.0,,,
세전계속사업이익,812.0,1174.0,1553.0,1701.0,1382.0,1180.0,1327.0,1487.0
당기순이익,614.0,867.0,1147.0,1275.0,959.0,874.0,990.0,1110.0
당기순이익(지배),613.0,867.0,1147.0,1275.0,960.0,874.0,990.0,1110.0
당기순이익(비지배),0.0,0.0,1.0,0.0,0.0,,,
자산총계,5062.0,5440.0,7688.0,8994.0,9757.0,10963.0,11851.0,12842.0
부채총계,2419.0,2060.0,3337.0,3579.0,4681.0,5234.0,5384.0,5524.0
자본총계,2643.0,3380.0,4352.0,5415.0,5076.0,5729.0,6465.0,7318.0
자본총계(지배),2641.0,3379.0,4351.0,5414.0,5075.0,5686.0,6385.0,7184.0
자본총계(비지배),1.0,2.0,1.0,1.0,1.0,,,
자본금,235.0,235.0,235.0,235.0,235.0,239.0,239.0,239.0
영업활동현금흐름,847.0,499.0,2040.0,1540.0,662.0,1361.0,1116.0,1256.0
투자활동현금흐름,-857.0,-173.0,-1591.0,-534.0,-1543.0,-551.0,-450.0,-502.0
재무활동현금흐름,-102.0,-214.0,-127.0,-201.0,172.0,-216.0,-108.0,-208.0
CAPEX,261.0,587.0,351.0,315.0,1166.0,360.0,386.0,404.0
FCF,586.0,-88.0,1690.0,1225.0,-504.0,1125.0,983.0,1065.0
이자발생부채,270.0,189.0,224.0,200.0,1507.0,,,
영업이익률,7.93,8.33,8.58,8.25,6.81,4.62,5.68,6.04
순이익률,6.09,6.54,6.71,6.59,4.65,4.21,4.62,4.93
ROE(%),25.62,28.79,29.67,26.12,18.3,16.25,16.41,16.37
ROA(%),13.9,16.51,17.48,15.29,10.23,8.44,8.68,8.99
부채비율,91.54,60.93,76.67,66.09,92.21,91.36,83.28,75.49
자본유보율,1248.54,1551.99,1958.8,2410.56,2718.45,,,
EPS(원),2607.0,3682.0,4872.0,5419.0,4077.0,3715.0,4207.0,4719.0
PER(배),19.3,31.09,47.52,36.72,44.15,22.2,19.61,17.48
BPS(원),14610.0,18688.0,24066.0,29947.0,28788.0,32251.0,36217.0,40752.0
PBR(배),3.44,6.13,9.62,6.64,6.25,2.56,2.28,2.02
현금DPS(원),700.0,850.0,1000.0,1100.0,1200.0,1306.0,1350.0,1394.0
현금배당수익률,1.39,0.74,0.43,0.55,0.67,1.58,1.64,1.69
현금배당성향(%),20.63,17.73,15.77,15.59,22.05,0.35,0.32,0.3
발행주식수(보통주),23533928.0,23533928.0,23533928.0,23533928.0,23533928.0,,,
