주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,202.0,102.0,292.0,704.0,725.0,930.0,,
영업이익,-24.0,-16.0,-70.0,-68.0,-71.0,50.0,,
영업이익(발표기준),-31.0,-16.0,-70.0,-68.0,-60.0,,,
세전계속사업이익,-15.0,-30.0,-48.0,-48.0,-89.0,50.0,,
당기순이익,-29.0,-35.0,-45.0,-54.0,-100.0,50.0,,
당기순이익(지배),-31.0,-35.0,-36.0,-41.0,-82.0,60.0,,
당기순이익(비지배),3.0,0.0,-9.0,-13.0,-18.0,,,
자산총계,421.0,1098.0,1165.0,1230.0,1360.0,,,
부채총계,128.0,48.0,124.0,157.0,219.0,,,
자본총계,293.0,1050.0,1040.0,1073.0,1141.0,,,
자본총계(지배),283.0,1024.0,1031.0,1032.0,958.0,,,
자본총계(비지배),10.0,26.0,10.0,40.0,183.0,,,
자본금,125.0,287.0,294.0,297.0,297.0,,,
영업활동현금흐름,-56.0,-18.0,-59.0,-46.0,-51.0,,,
투자활동현금흐름,3.0,108.0,-780.0,-134.0,-165.0,,,
재무활동현금흐름,-1.0,779.0,76.0,93.0,216.0,,,
CAPEX,2.0,1.0,37.0,47.0,22.0,,,
FCF,-58.0,-20.0,-96.0,-92.0,-73.0,,,
이자발생부채,,,10.0,34.0,85.0,,,
영업이익률,-11.81,-15.91,-23.91,-9.61,-9.78,5.38,,
순이익률,-14.23,-33.8,-15.47,-7.74,-13.78,5.38,,
ROE(%),-10.52,-5.34,-3.49,-4.01,-8.2,,,
ROA(%),-6.48,-4.56,-4.0,-4.55,-7.71,,,
부채비율,43.67,4.56,11.94,14.68,19.17,,,
자본유보율,147.03,257.05,252.54,239.85,215.15,,,
EPS(원),-132.0,-130.0,-63.0,-71.0,-138.0,102.0,,
PER(배),-14.04,-29.6,-46.83,-29.68,-14.47,24.98,,
BPS(원),1337.0,1823.0,1792.0,1749.0,1623.0,,,
PBR(배),1.39,2.11,1.64,1.2,1.23,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,,,,
발행주식수(보통주),23750000.0,56162276.0,57510854.0,58170704.0,58170704.0,,,
