주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,70920.0,75956.0,78842.0,75894.0,74874.0,77845.0,81085.0,83643.0
영업이익,5292.0,5256.0,5009.0,2627.0,167.0,578.0,1918.0,2403.0
영업이익(발표기준),5292.0,5256.0,5009.0,2627.0,167.0,,,
세전계속사업이익,5562.0,5858.0,4433.0,2328.0,-971.0,345.0,1788.0,2345.0
당기순이익,4250.0,4392.0,3269.0,1307.0,-630.0,257.0,1374.0,1804.0
당기순이익(지배),4175.0,4344.0,3269.0,1307.0,-630.0,255.0,1331.0,1784.0
당기순이익(비지배),76.0,48.0,,,,,,
자산총계,48605.0,59373.0,66831.0,70221.0,71937.0,73503.0,75824.0,77822.0
부채총계,25492.0,30884.0,35199.0,37635.0,40536.0,42035.0,43190.0,43644.0
자본총계,23113.0,28489.0,31632.0,32586.0,31401.0,31468.0,32633.0,34178.0
자본총계(지배),22546.0,28489.0,31632.0,32586.0,31401.0,31428.0,32574.0,34120.0
자본총계(비지배),566.0,,,,,,,
자본금,1287.0,1360.0,1360.0,1360.0,1360.0,1355.0,1355.0,1355.0
영업활동현금흐름,5294.0,4486.0,6265.0,3546.0,727.0,1678.0,3776.0,4362.0
투자활동현금흐름,-5080.0,-5178.0,-8750.0,-4700.0,-2344.0,-3587.0,-3324.0,-3405.0
재무활동현금흐름,-382.0,1914.0,3453.0,3314.0,3112.0,646.0,-13.0,-532.0
CAPEX,3080.0,2908.0,5760.0,4383.0,3081.0,2819.0,3078.0,3151.0
FCF,2214.0,1578.0,505.0,-837.0,-2354.0,-1788.0,699.0,930.0
이자발생부채,9541.0,12261.0,15766.0,19616.0,22528.0,,,
영업이익률,7.46,6.92,6.35,3.46,0.22,0.74,2.37,2.87
순이익률,5.99,5.78,4.15,1.72,-0.84,0.33,1.7,2.16
ROE(%),20.42,17.03,10.87,4.07,-1.97,0.81,4.16,5.35
ROA(%),9.01,8.13,5.18,1.91,-0.89,0.35,1.84,2.35
부채비율,110.3,108.41,111.28,115.49,129.09,133.58,132.35,127.7
자본유보율,1640.26,2046.19,2271.59,2346.07,2285.12,,,
EPS(원),16224.0,16733.0,12020.0,4807.0,-2317.0,937.0,4893.0,6559.0
PER(배),11.71,10.52,9.32,15.19,-28.06,45.5,8.72,6.5
BPS(원),87626.0,107255.0,119088.0,122680.0,118219.0,118322.0,122634.0,128456.0
PBR(배),2.17,1.64,0.94,0.6,0.55,0.36,0.35,0.33
현금DPS(원),500.0,800.0,1100.0,1100.0,600.0,682.0,750.0,832.0
현금배당수익률,0.26,0.45,0.98,1.51,0.92,1.6,1.76,1.95
현금배당성향(%),3.08,4.89,8.94,22.35,-25.3,0.73,0.15,0.13
발행주식수(보통주),25730119.0,27195083.0,27195083.0,27195083.0,27195083.0,,,
