주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4991.0,5267.0,5072.0,4822.0,4881.0,,,
영업이익,435.0,458.0,317.0,189.0,88.0,,,
영업이익(발표기준),435.0,458.0,317.0,189.0,88.0,,,
세전계속사업이익,410.0,457.0,295.0,191.0,45.0,,,
당기순이익,292.0,355.0,248.0,137.0,20.0,,,
당기순이익(지배),291.0,355.0,248.0,137.0,19.0,,,
당기순이익(비지배),1.0,0.0,-1.0,0.0,0.0,,,
자산총계,4756.0,5051.0,5119.0,5263.0,5423.0,,,
부채총계,2247.0,2254.0,2241.0,2306.0,2499.0,,,
자본총계,2509.0,2797.0,2878.0,2957.0,2924.0,,,
자본총계(지배),2507.0,2795.0,2875.0,2950.0,2918.0,,,
자본총계(비지배),1.0,1.0,3.0,7.0,7.0,,,
자본금,112.0,112.0,113.0,127.0,131.0,,,
영업활동현금흐름,304.0,505.0,292.0,102.0,293.0,,,
투자활동현금흐름,-275.0,-319.0,-315.0,-255.0,-208.0,,,
재무활동현금흐름,19.0,-85.0,-13.0,10.0,-107.0,,,
CAPEX,260.0,292.0,283.0,233.0,144.0,,,
FCF,45.0,213.0,9.0,-131.0,149.0,,,
이자발생부채,1078.0,1067.0,1153.0,1234.0,1148.0,,,
영업이익률,8.71,8.7,6.25,3.91,1.8,,,
순이익률,5.85,6.75,4.88,2.84,0.4,,,
ROE(%),12.33,13.4,8.76,4.72,0.66,,,
ROA(%),6.48,7.25,4.87,2.64,0.37,,,
부채비율,89.58,80.6,77.87,77.97,85.46,,,
자본유보율,2164.42,2413.64,2542.63,2387.65,2308.42,,,
EPS(원),1300.0,1586.0,1108.0,587.0,75.0,,,
PER(배),8.08,9.36,11.46,16.88,97.82,,,
BPS(원),11574.0,12897.0,13556.0,12695.0,12134.0,,,
PBR(배),0.91,1.15,0.94,0.78,0.61,,,
현금DPS(원),300.0,400.0,500.0,300.0,175.0,,,
현금배당수익률,2.86,2.69,3.94,3.03,2.37,,,
현금배당성향(%),22.32,24.4,42.81,50.74,216.32,,,
발행주식수(보통주),22400000.0,22400000.0,22668570.0,25388674.0,26196427.0,,,
