주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,973.0,1034.0,948.0,1078.0,1120.0,,,
영업이익,66.0,73.0,48.0,106.0,84.0,,,
영업이익(발표기준),66.0,73.0,48.0,106.0,84.0,,,
세전계속사업이익,61.0,73.0,49.0,93.0,63.0,,,
당기순이익,44.0,52.0,31.0,59.0,37.0,,,
당기순이익(지배),44.0,52.0,31.0,55.0,43.0,,,
당기순이익(비지배),,,,3.0,-6.0,,,
자산총계,950.0,1010.0,1045.0,1656.0,1918.0,,,
부채총계,345.0,355.0,374.0,861.0,981.0,,,
자본총계,605.0,655.0,671.0,794.0,937.0,,,
자본총계(지배),605.0,655.0,671.0,762.0,931.0,,,
자본총계(비지배),,,,32.0,7.0,,,
자본금,128.0,128.0,128.0,131.0,158.0,,,
영업활동현금흐름,89.0,55.0,83.0,-79.0,88.0,,,
투자활동현금흐름,-77.0,-68.0,-87.0,-185.0,-101.0,,,
재무활동현금흐름,-24.0,-23.0,39.0,341.0,-42.0,,,
CAPEX,40.0,93.0,92.0,31.0,58.0,,,
FCF,49.0,-38.0,-9.0,-110.0,30.0,,,
이자발생부채,148.0,133.0,183.0,586.0,631.0,,,
영업이익률,6.82,7.1,5.08,9.84,7.5,,,
순이익률,4.48,5.06,3.23,5.43,3.33,,,
ROE(%),7.44,8.31,4.62,7.74,5.07,,,
ROA(%),4.75,5.34,2.98,4.34,2.08,,,
부채비율,56.99,54.12,55.76,108.43,104.65,,,
자본유보율,300.49,333.34,349.7,420.41,449.72,,,
EPS(원),168.0,201.0,118.0,212.0,143.0,,,
PER(배),9.9,10.91,18.39,14.95,22.31,,,
BPS(원),2324.0,2518.0,2578.0,2869.0,2971.0,,,
PBR(배),0.71,0.87,0.84,1.11,1.08,,,
현금DPS(원),34.0,39.0,0.0,76.0,49.0,,,
현금배당수익률,2.05,1.77,0.0,2.39,1.52,,,
현금배당성향(%),20.31,19.34,0.0,36.3,35.45,,,
발행주식수(보통주),26027444.0,26027444.0,26027444.0,26552090.0,32153118.0,,,
