주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2352.0,2472.0,2394.0,2430.0,3187.0,,,
영업이익,181.0,177.0,185.0,167.0,110.0,,,
영업이익(발표기준),181.0,177.0,185.0,228.0,110.0,,,
세전계속사업이익,189.0,172.0,214.0,260.0,311.0,,,
당기순이익,161.0,117.0,170.0,264.0,299.0,,,
당기순이익(지배),137.0,98.0,143.0,219.0,272.0,,,
당기순이익(비지배),24.0,18.0,27.0,45.0,27.0,,,
자산총계,2264.0,2286.0,2312.0,3296.0,2901.0,,,
부채총계,904.0,834.0,676.0,904.0,829.0,,,
자본총계,1361.0,1453.0,1636.0,2392.0,2072.0,,,
자본총계(지배),1222.0,1297.0,1461.0,1835.0,1811.0,,,
자본총계(비지배),139.0,155.0,175.0,557.0,261.0,,,
자본금,78.0,78.0,79.0,79.0,80.0,,,
영업활동현금흐름,330.0,179.0,364.0,305.0,306.0,,,
투자활동현금흐름,-219.0,-165.0,-117.0,-133.0,-233.0,,,
재무활동현금흐름,-98.0,-12.0,-216.0,-64.0,-221.0,,,
CAPEX,209.0,156.0,115.0,201.0,255.0,,,
FCF,121.0,24.0,250.0,103.0,50.0,,,
이자발생부채,474.0,468.0,266.0,318.0,291.0,,,
영업이익률,7.71,7.17,7.71,6.87,3.45,,,
순이익률,6.84,4.72,7.09,10.85,9.38,,,
ROE(%),12.04,7.81,10.36,13.26,14.93,,,
ROA(%),7.36,5.13,7.38,9.4,9.64,,,
부채비율,66.44,57.38,41.34,37.77,40.03,,,
자본유보율,1380.57,1504.32,1675.21,2061.51,2132.69,,,
EPS(원),15511.0,10996.0,15947.0,24738.0,31690.0,,,
PER(배),11.86,14.28,11.26,8.47,7.1,,,
BPS(원),139575.0,147650.0,166305.0,212847.0,233967.0,,,
PBR(배),1.32,1.06,1.08,0.98,0.96,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),893473.0,902637.0,897614.0,881006.0,792938.0,,,
