주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5676.0,3812.0,3927.0,4399.0,4831.0,,,
영업이익,-141.0,242.0,351.0,77.0,68.0,,,
영업이익(발표기준),-141.0,242.0,351.0,77.0,68.0,,,
세전계속사업이익,-5978.0,4202.0,2366.0,284.0,211.0,,,
당기순이익,-6753.0,6320.0,6073.0,245.0,158.0,,,
당기순이익(지배),-6046.0,6376.0,6231.0,243.0,163.0,,,
당기순이익(비지배),-707.0,-56.0,-158.0,1.0,-5.0,,,
자산총계,11246.0,8304.0,11842.0,10047.0,9804.0,,,
부채총계,16061.0,4555.0,2242.0,1420.0,1287.0,,,
자본총계,-4815.0,3750.0,9600.0,8627.0,8516.0,,,
자본총계(지배),-4818.0,3739.0,9601.0,8628.0,8523.0,,,
자본총계(비지배),2.0,10.0,-2.0,-1.0,-6.0,,,
자본금,1277.0,1183.0,1196.0,1199.0,1199.0,,,
영업활동현금흐름,1955.0,580.0,376.0,-1320.0,-78.0,,,
투자활동현금흐름,-1848.0,3208.0,4535.0,377.0,171.0,,,
재무활동현금흐름,-165.0,-4183.0,-2918.0,-1269.0,-221.0,,,
CAPEX,451.0,64.0,17.0,590.0,347.0,,,
FCF,1505.0,517.0,359.0,-1910.0,-425.0,,,
이자발생부채,11847.0,2115.0,20.0,20.0,19.0,,,
영업이익률,-2.49,6.34,8.95,1.74,1.41,,,
순이익률,-118.97,165.79,154.66,5.56,3.27,,,
ROE(%),348.51,-1182.86,93.41,2.67,1.9,,,
ROA(%),-29.84,64.66,60.29,2.23,1.59,,,
부채비율,-333.56,121.48,23.36,16.46,15.12,,,
자본유보율,-431.31,396.25,908.33,749.17,753.1,,,
EPS(원),-24213.0,3375.0,2605.0,102.0,68.0,,,
PER(배),-0.12,0.27,1.06,29.39,29.21,,,
BPS(원),-20226.0,1584.0,4008.0,4089.0,4132.0,,,
PBR(배),-0.14,0.56,0.69,0.73,0.48,,,
현금DPS(원),0.0,0.0,100.0,50.0,50.0,,,
현금배당수익률,0.0,0.0,3.61,1.68,2.52,,,
현금배당성향(%),0.0,0.0,3.95,43.58,63.68,,,
발행주식수(보통주),23945101.0,236163270.0,238684063.0,238684063.0,238684063.0,,,
