주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1101.0,910.0,940.0,940.0,1084.0,,,
영업이익,20.0,18.0,57.0,23.0,15.0,,,
영업이익(발표기준),20.0,18.0,57.0,23.0,15.0,,,
세전계속사업이익,20.0,18.0,53.0,26.0,13.0,,,
당기순이익,14.0,16.0,43.0,22.0,17.0,,,
당기순이익(지배),14.0,16.0,42.0,22.0,17.0,,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,1286.0,1328.0,1359.0,1466.0,1582.0,,,
부채총계,512.0,559.0,573.0,651.0,680.0,,,
자본총계,774.0,769.0,786.0,815.0,902.0,,,
자본총계(지배),773.0,768.0,785.0,813.0,900.0,,,
자본총계(비지배),1.0,1.0,1.0,2.0,2.0,,,
자본금,90.0,90.0,90.0,90.0,90.0,,,
영업활동현금흐름,-56.0,70.0,64.0,-95.0,37.0,,,
투자활동현금흐름,-49.0,-163.0,-22.0,-20.0,-67.0,,,
재무활동현금흐름,105.0,114.0,-17.0,69.0,37.0,,,
CAPEX,37.0,149.0,10.0,12.0,57.0,,,
FCF,-92.0,-78.0,54.0,-108.0,-21.0,,,
이자발생부채,136.0,252.0,238.0,310.0,351.0,,,
영업이익률,1.81,1.95,6.01,2.41,1.36,,,
순이익률,1.29,1.73,4.53,2.31,1.54,,,
ROE(%),1.87,2.02,5.45,2.71,1.94,,,
ROA(%),1.25,1.2,3.17,1.54,1.1,,,
부채비율,66.11,72.76,72.9,79.88,75.41,,,
자본유보율,492.93,509.15,550.36,572.66,589.74,,,
EPS(원),79.0,87.0,235.0,120.0,92.0,,,
PER(배),30.78,26.96,11.23,36.5,34.24,,,
BPS(원),4325.0,4296.0,4392.0,4552.0,5035.0,,,
PBR(배),0.56,0.54,0.6,0.97,0.63,,,
현금DPS(원),10.0,10.0,20.0,20.0,20.0,,,
현금배당수익률,0.41,0.43,0.76,0.46,0.63,,,
현금배당성향(%),12.63,11.46,8.45,16.49,21.48,,,
발행주식수(보통주),18000000.0,18000000.0,18000000.0,18000000.0,18000000.0,,,
