주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2160.0,2203.0,1960.0,1941.0,1850.0,1800.0,,
영업이익,248.0,193.0,42.0,96.0,90.0,100.0,,
영업이익(발표기준),248.0,193.0,42.0,96.0,90.0,,,
세전계속사업이익,197.0,135.0,22.0,-37.0,29.0,60.0,,
당기순이익,55.0,34.0,15.0,-186.0,21.0,50.0,,
당기순이익(지배),54.0,34.0,15.0,-186.0,21.0,50.0,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,3984.0,4093.0,4107.0,4165.0,3906.0,3940.0,,
부채총계,2076.0,2178.0,2159.0,1996.0,1755.0,1740.0,,
자본총계,1908.0,1915.0,1949.0,2168.0,2151.0,2200.0,,
자본총계(지배),1905.0,1912.0,1946.0,2165.0,2148.0,2200.0,,
자본총계(비지배),3.0,3.0,3.0,3.0,3.0,,,
자본금,221.0,229.0,237.0,276.0,276.0,280.0,,
영업활동현금흐름,115.0,0.0,99.0,190.0,101.0,,,
투자활동현금흐름,-175.0,-132.0,-1.0,-212.0,20.0,,,
재무활동현금흐름,107.0,93.0,-32.0,55.0,-85.0,,,
CAPEX,94.0,74.0,19.0,14.0,31.0,,,
FCF,21.0,-74.0,80.0,175.0,71.0,180.0,,
이자발생부채,1443.0,1570.0,1561.0,1214.0,1126.0,,,
영업이익률,11.49,8.74,2.16,4.93,4.88,5.56,,
순이익률,2.54,1.52,0.75,-9.58,1.15,2.78,,
ROE(%),2.87,1.75,0.77,-9.04,0.98,2.3,,
ROA(%),1.41,0.83,0.36,-4.5,0.53,1.27,,
부채비율,108.8,113.72,110.78,92.06,81.58,79.09,,
자본유보율,836.57,805.35,775.07,740.2,746.05,,,
EPS(원),115.0,71.0,31.0,-352.0,38.0,91.0,,
PER(배),38.23,60.73,140.05,-16.88,200.54,84.1,,
BPS(원),4513.0,4530.0,4610.0,4333.0,4299.0,4402.0,,
PBR(배),0.97,0.95,0.95,1.37,1.79,1.73,,
현금DPS(원),37.0,48.0,0.0,0.0,,0.0,,
현금배당수익률,0.85,1.12,0.0,0.0,,0.0,,
현금배당성향(%),29.26,61.47,0.0,0.0,0.0,,,
발행주식수(보통주),45218000.0,45218000.0,45218000.0,52984990.0,52984990.0,,,
