주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1179.0,1348.0,932.0,969.0,1016.0,,,
영업이익,108.0,125.0,38.0,36.0,22.0,,,
영업이익(발표기준),108.0,125.0,93.0,36.0,22.0,,,
세전계속사업이익,90.0,127.0,48.0,50.0,-21.0,,,
당기순이익,65.0,91.0,89.0,112.0,-20.0,,,
당기순이익(지배),58.0,83.0,64.0,94.0,-20.0,,,
당기순이익(비지배),7.0,8.0,25.0,18.0,-1.0,,,
자산총계,1209.0,1386.0,1315.0,1458.0,1516.0,,,
부채총계,511.0,599.0,436.0,485.0,558.0,,,
자본총계,698.0,787.0,878.0,972.0,958.0,,,
자본총계(지배),629.0,710.0,777.0,893.0,879.0,,,
자본총계(비지배),70.0,77.0,102.0,79.0,79.0,,,
자본금,217.0,217.0,217.0,217.0,217.0,,,
영업활동현금흐름,31.0,115.0,185.0,45.0,66.0,,,
투자활동현금흐름,4.0,-73.0,23.0,-352.0,-89.0,,,
재무활동현금흐름,-101.0,-17.0,-24.0,230.0,54.0,,,
CAPEX,12.0,26.0,10.0,9.0,166.0,,,
FCF,19.0,88.0,175.0,36.0,-100.0,,,
이자발생부채,209.0,191.0,167.0,207.0,262.0,,,
영업이익률,9.15,9.25,4.07,3.73,2.16,,,
순이익률,5.49,6.76,9.54,11.56,-2.02,,,
ROE(%),9.64,12.46,8.63,11.3,-2.2,,,
ROA(%),5.14,7.02,6.59,8.08,-1.38,,,
부채비율,73.11,76.09,49.67,49.91,58.22,,,
자본유보율,191.36,227.19,257.7,300.55,293.12,,,
EPS(원),133.0,192.0,148.0,218.0,-45.0,,,
PER(배),14.89,11.93,15.94,14.98,-57.47,,,
BPS(원),1451.0,1638.0,1792.0,2061.0,2029.0,,,
PBR(배),1.37,1.4,1.32,1.58,1.28,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,,,,
발행주식수(보통주),43337615.0,43337615.0,43337615.0,43337615.0,43337615.0,,,
