주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2011.0,2198.0,2148.0,2011.0,2264.0,,,
영업이익,86.0,89.0,127.0,134.0,139.0,,,
영업이익(발표기준),86.0,89.0,127.0,134.0,139.0,,,
세전계속사업이익,83.0,84.0,127.0,147.0,136.0,,,
당기순이익,66.0,68.0,100.0,107.0,110.0,,,
당기순이익(지배),66.0,68.0,99.0,107.0,111.0,,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,1680.0,1838.0,1773.0,1957.0,2283.0,,,
부채총계,623.0,712.0,550.0,622.0,874.0,,,
자본총계,1057.0,1126.0,1223.0,1335.0,1409.0,,,
자본총계(지배),1043.0,1112.0,1207.0,1320.0,1395.0,,,
자본총계(비지배),14.0,15.0,15.0,15.0,13.0,,,
자본금,80.0,80.0,80.0,80.0,80.0,,,
영업활동현금흐름,42.0,28.0,282.0,105.0,64.0,,,
투자활동현금흐름,-151.0,-123.0,-134.0,-125.0,-280.0,,,
재무활동현금흐름,135.0,56.0,-115.0,48.0,183.0,,,
CAPEX,78.0,73.0,68.0,64.0,316.0,,,
FCF,-36.0,-44.0,215.0,41.0,-251.0,,,
이자발생부채,367.0,429.0,321.0,359.0,533.0,,,
영업이익률,4.29,4.06,5.93,6.64,6.14,,,
순이익률,3.28,3.1,4.65,5.34,4.87,,,
ROE(%),7.06,6.29,8.57,8.5,8.15,,,
ROA(%),4.21,3.87,5.53,5.76,5.2,,,
부채비율,58.95,63.25,45.01,46.6,62.04,,,
자본유보율,1193.49,1274.68,1391.4,1515.2,1640.6,,,
EPS(원),451.0,423.0,621.0,672.0,692.0,,,
PER(배),8.59,8.65,6.58,13.85,7.47,,,
BPS(원),6520.0,6948.0,7546.0,8252.0,8721.0,,,
PBR(배),0.59,0.53,0.54,1.13,0.59,,,
현금DPS(원),30.0,30.0,50.0,50.0,50.0,,,
현금배당수익률,0.78,0.82,1.22,0.54,0.97,,,
현금배당성향(%),4.38,7.08,8.05,7.44,7.22,,,
발행주식수(보통주),16000000.0,16000000.0,16000000.0,16000000.0,16000000.0,,,
