주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,6474.0,6565.0,6786.0,7060.0,6599.0,,,
영업이익,209.0,70.0,40.0,183.0,-253.0,,,
영업이익(발표기준),209.0,70.0,40.0,183.0,-253.0,,,
세전계속사업이익,120.0,11.0,-28.0,104.0,-235.0,,,
당기순이익,161.0,26.0,-14.0,76.0,-222.0,,,
당기순이익(지배),161.0,26.0,-15.0,75.0,-225.0,,,
당기순이익(비지배),,,1.0,2.0,3.0,,,
자산총계,4500.0,4698.0,5191.0,5225.0,5731.0,,,
부채총계,2716.0,2893.0,3150.0,3118.0,3850.0,,,
자본총계,1784.0,1805.0,2041.0,2106.0,1881.0,,,
자본총계(지배),1784.0,1805.0,2010.0,2086.0,1861.0,,,
자본총계(비지배),,,31.0,20.0,20.0,,,
자본금,1636.0,1637.0,1880.0,1880.0,1880.0,,,
영업활동현금흐름,245.0,177.0,163.0,501.0,-29.0,,,
투자활동현금흐름,-233.0,-388.0,-587.0,-251.0,-232.0,,,
재무활동현금흐름,-30.0,222.0,434.0,-217.0,258.0,,,
CAPEX,236.0,367.0,573.0,281.0,370.0,,,
FCF,9.0,-190.0,-409.0,219.0,-399.0,,,
이자발생부채,1341.0,1602.0,1822.0,1646.0,2028.0,,,
영업이익률,3.22,1.07,0.58,2.6,-3.83,,,
순이익률,2.48,0.4,-0.21,1.08,-3.36,,,
ROE(%),10.89,1.47,-0.79,3.65,-11.4,,,
ROA(%),3.68,0.57,-0.29,1.47,-4.05,,,
부채비율,152.29,160.22,154.34,148.05,204.65,,,
자본유보율,9.71,10.97,6.94,10.94,-0.92,,,
EPS(원),509.0,81.0,-42.0,199.0,-598.0,,,
PER(배),9.73,57.14,-128.02,28.81,-6.95,,,
BPS(원),5452.0,5516.0,5348.0,5549.0,4949.0,,,
PBR(배),0.91,0.83,1.01,1.03,0.84,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),24350813.0,24367748.0,32228965.0,37233066.0,37240693.0,,,
