주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2285.0,2460.0,2677.0,2903.0,2987.0,,,
영업이익,230.0,259.0,185.0,178.0,160.0,,,
영업이익(발표기준),230.0,259.0,185.0,178.0,160.0,,,
세전계속사업이익,140.0,191.0,60.0,27.0,99.0,,,
당기순이익,105.0,130.0,25.0,5.0,54.0,,,
당기순이익(지배),103.0,122.0,17.0,6.0,53.0,,,
당기순이익(비지배),2.0,7.0,8.0,-2.0,1.0,,,
자산총계,3825.0,4217.0,4676.0,4714.0,4393.0,,,
부채총계,2394.0,2625.0,3072.0,3093.0,2859.0,,,
자본총계,1431.0,1592.0,1604.0,1621.0,1533.0,,,
자본총계(지배),1358.0,1580.0,1585.0,1603.0,1523.0,,,
자본총계(비지배),72.0,12.0,20.0,18.0,10.0,,,
자본금,444.0,468.0,469.0,469.0,469.0,,,
영업활동현금흐름,259.0,293.0,275.0,356.0,416.0,,,
투자활동현금흐름,-150.0,-376.0,-397.0,-208.0,-52.0,,,
재무활동현금흐름,92.0,-26.0,66.0,-100.0,-438.0,,,
CAPEX,187.0,379.0,390.0,210.0,98.0,,,
FCF,72.0,-87.0,-115.0,146.0,318.0,,,
이자발생부채,1660.0,1740.0,1993.0,1998.0,1599.0,,,
영업이익률,10.08,10.53,6.92,6.13,5.36,,,
순이익률,4.59,5.27,0.94,0.17,1.82,,,
ROE(%),7.96,8.31,1.07,0.4,3.42,,,
ROA(%),2.86,3.22,0.56,0.1,1.2,,,
부채비율,167.3,164.89,191.46,190.77,186.47,,,
자본유보율,195.24,239.88,238.43,236.01,244.97,,,
EPS(원),1198.0,1324.0,180.0,68.0,570.0,,,
PER(배),10.6,10.99,70.17,166.2,16.72,,,
BPS(원),15297.0,16905.0,16914.0,17113.0,16514.0,,,
PBR(배),0.83,0.86,0.75,0.66,0.58,,,
현금DPS(원),150.0,150.0,150.0,150.0,250.0,,,
현금배당수익률,1.18,1.03,1.19,1.32,2.63,,,
현금배당성향(%),12.96,11.48,83.33,219.53,43.33,,,
발행주식수(보통주),8885536.0,9352731.0,9373525.0,9373525.0,9373525.0,,,
