주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1267.0,1122.0,1062.0,1285.0,1336.0,,,
영업이익,8.0,-10.0,62.0,194.0,166.0,,,
영업이익(발표기준),8.0,-10.0,62.0,194.0,166.0,,,
세전계속사업이익,35.0,5.0,54.0,269.0,177.0,,,
당기순이익,28.0,2.0,45.0,208.0,141.0,,,
당기순이익(지배),30.0,4.0,39.0,196.0,130.0,,,
당기순이익(비지배),-2.0,-2.0,5.0,13.0,10.0,,,
자산총계,1617.0,1568.0,1632.0,1820.0,1862.0,,,
부채총계,230.0,212.0,246.0,275.0,251.0,,,
자본총계,1387.0,1356.0,1386.0,1545.0,1611.0,,,
자본총계(지배),1340.0,1312.0,1337.0,1483.0,1546.0,,,
자본총계(비지배),46.0,44.0,49.0,62.0,66.0,,,
자본금,60.0,60.0,60.0,60.0,60.0,,,
영업활동현금흐름,295.0,108.0,181.0,159.0,102.0,,,
투자활동현금흐름,-67.0,-109.0,-133.0,-86.0,-62.0,,,
재무활동현금흐름,-220.0,-28.0,-30.0,-66.0,-74.0,,,
CAPEX,17.0,5.0,5.0,20.0,33.0,,,
FCF,278.0,104.0,176.0,140.0,69.0,,,
이자발생부채,47.0,51.0,40.0,31.0,30.0,,,
영업이익률,0.65,-0.85,5.89,15.12,12.39,,,
순이익률,2.21,0.17,4.19,16.21,10.52,,,
ROE(%),2.22,0.3,2.98,13.87,8.6,,,
ROA(%),1.57,0.12,2.78,12.07,7.64,,,
부채비율,16.57,15.66,17.79,17.8,15.55,,,
자본유보율,2222.95,2195.64,2225.33,2528.88,2682.69,,,
EPS(원),259.0,34.0,337.0,1672.0,1113.0,,,
PER(배),40.98,475.12,30.69,7.57,11.1,,,
BPS(원),13373.0,13234.0,13490.0,15512.0,16565.0,,,
PBR(배),0.79,1.23,0.77,0.82,0.75,,,
현금DPS(원),200.0,200.0,200.0,400.0,460.0,,,
현금배당수익률,1.89,1.23,1.93,3.16,3.72,,,
현금배당성향(%),66.25,493.92,50.25,19.55,32.96,,,
발행주식수(보통주),11700000.0,11700000.0,11700000.0,11700000.0,11700000.0,,,
