주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2319.0,2309.0,2164.0,2184.0,1881.0,,,
영업이익,64.0,213.0,230.0,241.0,142.0,,,
영업이익(발표기준),64.0,213.0,230.0,241.0,142.0,,,
세전계속사업이익,53.0,210.0,176.0,233.0,126.0,,,
당기순이익,46.0,167.0,126.0,180.0,99.0,,,
당기순이익(지배),48.0,163.0,126.0,179.0,96.0,,,
당기순이익(비지배),-2.0,4.0,0.0,1.0,3.0,,,
자산총계,1105.0,1107.0,1155.0,1245.0,1253.0,,,
부채총계,409.0,265.0,239.0,204.0,176.0,,,
자본총계,696.0,842.0,916.0,1041.0,1077.0,,,
자본총계(지배),681.0,823.0,897.0,1023.0,1056.0,,,
자본총계(비지배),15.0,19.0,19.0,18.0,21.0,,,
자본금,557.0,557.0,557.0,557.0,557.0,,,
영업활동현금흐름,60.0,247.0,246.0,117.0,142.0,,,
투자활동현금흐름,-19.0,-20.0,-50.0,39.0,-13.0,,,
재무활동현금흐름,-7.0,-203.0,-78.0,-87.0,-61.0,,,
CAPEX,15.0,19.0,48.0,22.0,28.0,,,
FCF,44.0,228.0,198.0,95.0,114.0,,,
이자발생부채,280.0,96.0,69.0,36.0,36.0,,,
영업이익률,2.77,9.21,10.6,11.04,7.54,,,
순이익률,1.99,7.25,5.82,8.25,5.25,,,
ROE(%),7.35,21.7,14.62,18.66,9.21,,,
ROA(%),4.3,15.13,11.13,15.02,7.91,,,
부채비율,58.75,31.46,26.05,19.6,16.36,,,
자본유보율,23.23,49.11,62.24,84.91,90.83,,,
EPS(원),43.0,147.0,113.0,161.0,86.0,,,
PER(배),16.68,11.65,12.72,9.77,16.32,,,
BPS(원),614.0,742.0,809.0,922.0,952.0,,,
PBR(배),1.18,2.3,1.78,1.71,1.48,,,
현금DPS(원),15.0,45.0,44.0,55.0,43.0,,,
현금배당수익률,2.07,2.63,3.06,3.49,3.06,,,
현금배당성향(%),34.49,30.58,38.79,34.04,49.85,,,
발행주식수(보통주),111133730.0,111133730.0,111133730.0,111133730.0,111133730.0,,,
