주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,268.0,188.0,92.0,98.0,77.0,,,
영업이익,-44.0,-60.0,-15.0,-16.0,-29.0,,,
영업이익(발표기준),-44.0,-60.0,-15.0,-16.0,-29.0,,,
세전계속사업이익,-120.0,-187.0,15.0,-23.0,-27.0,,,
당기순이익,-122.0,-187.0,12.0,-23.0,-27.0,,,
당기순이익(지배),-122.0,-187.0,12.0,-23.0,-27.0,,,
당기순이익(비지배),0.0,0.0,,0.0,0.0,,,
자산총계,333.0,488.0,480.0,521.0,688.0,,,
부채총계,150.0,110.0,30.0,29.0,31.0,,,
자본총계,182.0,378.0,450.0,492.0,657.0,,,
자본총계(지배),182.0,378.0,450.0,491.0,656.0,,,
자본총계(비지배),1.0,,,1.0,1.0,,,
자본금,118.0,268.0,291.0,318.0,518.0,,,
영업활동현금흐름,-52.0,-31.0,2.0,-35.0,-13.0,,,
투자활동현금흐름,34.0,-344.0,292.0,-249.0,-29.0,,,
재무활동현금흐름,69.0,343.0,-35.0,73.0,195.0,,,
CAPEX,64.0,36.0,6.0,2.0,27.0,,,
FCF,-117.0,-66.0,-4.0,-37.0,-39.0,,,
이자발생부채,116.0,83.0,,,,,,
영업이익률,-16.55,-31.88,-15.95,-16.73,-38.11,,,
순이익률,-45.55,-99.45,12.86,-23.85,-34.99,,,
ROE(%),-56.41,-66.73,2.85,-4.96,-4.64,,,
ROA(%),-34.51,-45.5,2.43,-4.68,-4.46,,,
부채비율,82.52,29.15,6.61,5.85,4.75,,,
자본유보율,84.07,47.3,58.81,60.12,30.81,,,
EPS(원),-428.0,-562.0,18.0,-33.0,-32.0,,,
PER(배),-4.11,-1.61,121.34,-34.11,-16.82,,,
BPS(원),669.0,587.0,642.0,643.0,638.0,,,
PBR(배),2.63,1.54,3.37,1.75,0.85,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),28633052.0,64832018.0,70445775.0,77023619.0,103587319.0,,,
