주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,463.0,490.0,504.0,489.0,520.0,,,
영업이익,96.0,87.0,111.0,119.0,81.0,,,
영업이익(발표기준),30.0,87.0,111.0,119.0,81.0,,,
세전계속사업이익,68.0,46.0,100.0,105.0,66.0,,,
당기순이익,70.0,-2.0,78.0,81.0,43.0,,,
당기순이익(지배),72.0,-2.0,78.0,81.0,67.0,,,
당기순이익(비지배),-1.0,0.0,,,-24.0,,,
자산총계,1297.0,855.0,790.0,723.0,5002.0,,,
부채총계,838.0,327.0,211.0,88.0,3933.0,,,
자본총계,459.0,528.0,579.0,636.0,1068.0,,,
자본총계(지배),458.0,528.0,579.0,636.0,659.0,,,
자본총계(비지배),1.0,,,,409.0,,,
자본금,44.0,46.0,46.0,46.0,46.0,,,
영업활동현금흐름,56.0,52.0,134.0,122.0,33.0,,,
투자활동현금흐름,-28.0,351.0,29.0,15.0,-255.0,,,
재무활동현금흐름,-11.0,-403.0,-132.0,-155.0,356.0,,,
CAPEX,5.0,28.0,19.0,17.0,44.0,,,
FCF,51.0,24.0,114.0,105.0,-10.0,,,
이자발생부채,748.0,294.0,186.0,55.0,2535.0,,,
영업이익률,20.83,17.85,22.01,24.29,15.62,,,
순이익률,15.18,-0.42,15.44,16.66,8.29,,,
ROE(%),16.85,-0.38,14.06,13.41,10.42,,,
ROA(%),5.32,-0.19,9.46,10.76,1.5,,,
부채비율,182.66,62.03,36.47,13.77,368.17,,,
자본유보율,1084.49,1048.39,1178.69,1314.52,1409.78,,,
EPS(원),1022.0,-26.0,1054.0,1104.0,914.0,,,
PER(배),2.93,-286.33,8.31,7.16,6.93,,,
BPS(원),6542.0,7154.0,7953.0,8820.0,9549.0,,,
PBR(배),0.46,1.04,1.1,0.9,0.66,,,
현금DPS(원),0.0,200.0,250.0,300.0,350.0,,,
현금배당수익률,0.0,2.69,2.85,3.8,5.52,,,
현금배당성향(%),0.0,-786.96,23.39,26.55,35.79,,,
발행주식수(보통주),7000000.0,7378526.0,7378526.0,7378526.0,7378526.0,,,
