주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,27151.0,19702.0,30658.0,31883.0,29132.0,,,
영업이익,2048.0,1337.0,1372.0,1268.0,-258.0,,,
영업이익(발표기준),2008.0,1337.0,1372.0,1268.0,-258.0,,,
세전계속사업이익,2377.0,1779.0,1278.0,1702.0,-913.0,,,
당기순이익,1003.0,2563.0,942.0,1324.0,-222.0,,,
당기순이익(지배),748.0,2138.0,406.0,765.0,-146.0,,,
당기순이익(비지배),255.0,425.0,536.0,559.0,-75.0,,,
자산총계,19096.0,22666.0,25955.0,29335.0,27677.0,,,
부채총계,12363.0,13807.0,16147.0,18615.0,17677.0,,,
자본총계,6733.0,8859.0,9808.0,10720.0,10000.0,,,
자본총계(지배),5416.0,4296.0,4724.0,5445.0,5070.0,,,
자본총계(비지배),1317.0,4563.0,5084.0,5275.0,4930.0,,,
자본금,197.0,112.0,112.0,117.0,117.0,,,
영업활동현금흐름,2259.0,1150.0,1799.0,1266.0,1910.0,,,
투자활동현금흐름,-1009.0,1338.0,-4274.0,-2327.0,-1352.0,,,
재무활동현금흐름,264.0,-2247.0,2206.0,1188.0,253.0,,,
CAPEX,2175.0,1340.0,3543.0,2769.0,2052.0,,,
FCF,85.0,-189.0,-1744.0,-1503.0,-142.0,,,
이자발생부채,4632.0,5382.0,7868.0,9969.0,9457.0,,,
영업이익률,7.54,6.79,4.48,3.98,-0.88,,,
순이익률,3.69,13.01,3.07,4.15,-0.76,,,
ROE(%),15.65,44.03,9.0,15.04,-2.78,,,
ROA(%),5.98,12.27,3.87,4.79,-0.78,,,
부채비율,183.63,155.84,164.63,173.64,176.76,,,
자본유보율,2789.02,8660.63,8983.35,9313.55,9156.81,,,
EPS(원),1897.0,8145.0,1805.0,3394.0,-623.0,,,
PER(배),8.99,1.49,7.04,3.15,-11.82,,,
BPS(원),15969.0,20702.0,22766.0,25086.0,23358.0,,,
PBR(배),1.07,0.58,0.56,0.43,0.32,,,
현금DPS(원),150.0,150.0,150.0,150.0,100.0,,,
현금배당수익률,0.88,1.24,1.18,1.4,1.36,,,
현금배당성향(%),6.8,1.46,7.67,4.26,-14.84,,,
발행주식수(보통주),39415853.0,22485004.0,22485004.0,23479844.0,23479844.0,,,
