주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,,1652.0,2460.0,2762.0,3251.0,3829.0,4443.0,5171.0
영업이익,,99.0,188.0,258.0,339.0,343.0,428.0,504.0
영업이익(발표기준),,99.0,188.0,258.0,339.0,,,
세전계속사업이익,,220.0,178.0,232.0,294.0,320.0,397.0,472.0
당기순이익,,202.0,147.0,188.0,239.0,261.0,324.0,383.0
당기순이익(지배),,202.0,147.0,189.0,240.0,260.0,325.0,383.0
당기순이익(비지배),,,,0.0,-1.0,,,
자산총계,,2164.0,2292.0,2510.0,2904.0,3307.0,3660.0,4097.0
부채총계,,1128.0,1102.0,896.0,1093.0,1283.0,1367.0,1473.0
자본총계,,1036.0,1189.0,1614.0,1811.0,2020.0,2293.0,2630.0
자본총계(지배),,1036.0,1189.0,1611.0,1809.0,2020.0,2297.0,2630.0
자본총계(비지배),,,,2.0,1.0,,,
자본금,,750.0,750.0,850.0,850.0,850.0,850.0,850.0
영업활동현금흐름,,104.0,298.0,164.0,237.0,383.0,450.0,429.0
투자활동현금흐름,,-1312.0,-132.0,-621.0,-365.0,-365.0,-323.0,-367.0
재무활동현금흐름,,1441.0,-1.0,212.0,106.0,89.0,-19.0,-6.0
CAPEX,,108.0,118.0,307.0,365.0,351.0,309.0,340.0
FCF,,-4.0,180.0,-142.0,-128.0,54.0,185.0,64.0
이자발생부채,,608.0,606.0,592.0,726.0,,,
영업이익률,,6.01,7.64,9.35,10.42,8.96,9.64,9.75
순이익률,,12.25,5.97,6.83,7.35,6.81,7.28,7.4
ROE(%),,,13.2,13.47,14.02,13.56,15.06,15.56
ROA(%),,,6.59,7.85,8.83,8.4,9.29,9.87
부채비율,,108.92,92.69,55.53,60.37,63.53,59.59,56.02
자본유보율,,38.1,58.57,89.55,112.88,,,
EPS(원),,1483.0,979.0,1174.0,1410.0,1527.0,1912.0,2255.0
PER(배),,,,11.03,11.7,11.39,9.1,7.72
BPS(원),,6905.0,7929.0,9477.0,10644.0,11882.0,13510.0,15471.0
PBR(배),,0.0,0.0,1.37,1.55,1.46,1.29,1.12
현금DPS(원),,0.0,0.0,250.0,300.0,300.0,317.0,333.0
현금배당수익률,,,,1.93,1.82,1.72,1.82,1.92
현금배당성향(%),,0.0,0.0,22.53,21.27,0.2,0.17,0.15
발행주식수(보통주),,15000000.0,15000000.0,17000000.0,17000000.0,,,
