주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,15850.0,16333.0,15222.0,19585.0,22408.0,22426.0,25403.0,27742.0
영업이익,-501.0,-1037.0,361.0,776.0,1150.0,1153.0,1183.0,1268.0
영업이익(발표기준),-501.0,-1037.0,361.0,776.0,1150.0,,,
세전계속사업이익,-1025.0,-1406.0,212.0,362.0,796.0,811.0,873.0,983.0
당기순이익,-826.0,-1111.0,169.0,186.0,565.0,576.0,620.0,747.0
당기순이익(지배),-847.0,-1115.0,157.0,166.0,523.0,536.0,576.0,695.0
당기순이익(비지배),21.0,5.0,12.0,20.0,42.0,,,
자산총계,14819.0,12383.0,12247.0,15134.0,15829.0,16206.0,17548.0,18832.0
부채총계,10465.0,9366.0,9068.0,11840.0,12006.0,11813.0,12541.0,13085.0
자본총계,4354.0,3017.0,3179.0,3294.0,3823.0,4393.0,5007.0,5747.0
자본총계(지배),3745.0,2568.0,2750.0,2885.0,3380.0,3915.0,4492.0,5186.0
자본총계(비지배),609.0,449.0,429.0,410.0,444.0,,,
자본금,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0
영업활동현금흐름,1028.0,-9.0,1396.0,1260.0,-584.0,852.0,739.0,885.0
투자활동현금흐름,-303.0,412.0,-237.0,-358.0,-518.0,-80.0,-491.0,-402.0
재무활동현금흐름,-1094.0,-953.0,-639.0,-1.0,414.0,-384.0,-365.0,-347.0
CAPEX,283.0,74.0,53.0,73.0,104.0,70.0,70.0,70.0
FCF,745.0,-83.0,1342.0,1187.0,-688.0,782.0,669.0,815.0
이자발생부채,5075.0,4379.0,3929.0,4165.0,5012.0,,,
영업이익률,-3.16,-6.35,2.37,3.96,5.13,5.14,4.66,4.57
순이익률,-5.21,-6.8,1.11,0.95,2.52,2.57,2.44,2.69
ROE(%),-20.36,-35.34,5.89,5.91,16.7,14.7,13.7,14.36
ROA(%),-5.33,-8.17,1.37,1.36,3.65,3.6,3.67,4.11
부채비율,240.37,310.44,285.22,359.44,314.02,268.91,250.47,227.68
자본유보율,728.08,469.11,509.95,538.93,648.4,,,
EPS(원),-9484.0,-12490.0,1754.0,1864.0,5856.0,6002.0,6450.0,7782.0
PER(배),-0.87,-0.76,5.67,7.56,2.95,4.14,3.85,3.19
BPS(원),42278.0,28990.0,31051.0,32565.0,38153.0,44198.0,50712.0,58547.0
PBR(배),0.2,0.33,0.32,0.43,0.45,0.56,0.49,0.42
현금DPS(원),0.0,0.0,0.0,,,0.0,0.0,0.0
현금배당수익률,0.0,0.0,0.0,,,0.0,0.0,0.0
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),8930907.0,8930907.0,8930907.0,8930907.0,8930907.0,,,
