주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,27653.0,36871.0,46605.0,53340.0,66220.0,89340.0,87750.0,87990.0
영업이익,784.0,3269.0,3845.0,3619.0,6543.0,6468.0,6586.0,7051.0
영업이익(발표기준),784.0,3269.0,3845.0,3619.0,6543.0,,,
세전계속사업이익,771.0,3232.0,4172.0,3663.0,6433.0,7999.0,7864.0,8457.0
당기순이익,586.0,2392.0,3243.0,2711.0,4631.0,5720.0,5568.0,6062.0
당기순이익(지배),587.0,2392.0,3243.0,2797.0,5102.0,6023.0,5871.0,6257.0
당기순이익(비지배),-2.0,0.0,0.0,-86.0,-471.0,,,
자산총계,212156.0,253444.0,315211.0,373182.0,487430.0,528710.0,573477.0,562946.0
부채총계,185493.0,224841.0,283502.0,338187.0,446058.0,481552.0,521820.0,510952.0
자본총계,26663.0,28603.0,31708.0,34995.0,41373.0,46508.0,50987.0,55780.0
자본총계(지배),26625.0,28597.0,31702.0,33778.0,38561.0,43673.0,47306.0,50921.0
자본총계(비지배),39.0,6.0,7.0,1217.0,2811.0,,,
자본금,3079.0,3079.0,3079.0,3079.0,3079.0,3087.0,3087.0,3087.0
영업활동현금흐름,2763.0,-5213.0,321.0,-255.0,-41991.0,,,
투자활동현금흐름,-1725.0,-1055.0,-11459.0,-21421.0,410.0,,,
재무활동현금흐름,-954.0,7927.0,11282.0,21086.0,40751.0,,,
CAPEX,77.0,137.0,178.0,200.0,405.0,,,
FCF,,,,,,,,
이자발생부채,22696.0,25275.0,29937.0,45647.0,63713.0,,,
영업이익률,2.83,8.87,8.25,6.78,9.88,7.24,7.51,8.01
순이익률,2.12,6.49,6.96,5.08,6.99,6.4,6.35,6.89
ROE(%),2.22,8.66,10.76,8.54,14.11,14.65,12.91,12.74
ROA(%),0.28,1.03,1.14,0.81,1.19,1.13,1.01,1.07
부채비율,695.68,786.07,894.09,966.39,1078.15,1035.41,1023.44,916.01
자본유보율,782.2,845.2,946.04,1052.78,1259.89,,,
EPS(원),954.0,3884.0,5266.0,4542.0,8285.0,9779.0,9533.0,10159.0
PER(배),42.77,12.49,9.41,9.22,8.33,7.29,7.48,7.02
BPS(원),45593.0,48970.0,54287.0,57842.0,66033.0,74787.0,81007.0,87199.0
PBR(배),0.89,0.99,0.91,0.72,1.04,0.95,0.88,0.82
현금DPS(원),200.0,700.0,1000.0,800.0,1600.0,1850.0,1890.0,2046.0
현금배당수익률,0.49,1.44,2.02,1.91,2.32,2.59,2.65,2.87
현금배당성향(%),20.47,17.23,18.11,16.83,18.38,0.17,0.18,0.18
발행주식수(보통주),55725992.0,55725992.0,55725992.0,55725992.0,55725992.0,,,
