주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4628.0,4594.0,4675.0,4951.0,4668.0,,,
영업이익,251.0,192.0,169.0,243.0,135.0,,,
영업이익(발표기준),251.0,192.0,169.0,243.0,135.0,,,
세전계속사업이익,247.0,198.0,153.0,228.0,133.0,,,
당기순이익,199.0,175.0,120.0,195.0,118.0,,,
당기순이익(지배),196.0,172.0,118.0,187.0,115.0,,,
당기순이익(비지배),3.0,3.0,2.0,8.0,4.0,,,
자산총계,3780.0,4308.0,4594.0,4663.0,4689.0,,,
부채총계,1835.0,2223.0,2451.0,2374.0,2305.0,,,
자본총계,1945.0,2085.0,2143.0,2290.0,2383.0,,,
자본총계(지배),1890.0,2020.0,2076.0,2218.0,2291.0,,,
자본총계(비지배),55.0,65.0,67.0,72.0,93.0,,,
자본금,95.0,95.0,95.0,95.0,95.0,,,
영업활동현금흐름,467.0,222.0,143.0,419.0,263.0,,,
투자활동현금흐름,-278.0,-646.0,-384.0,-335.0,-317.0,,,
재무활동현금흐름,-67.0,329.0,154.0,-95.0,122.0,,,
CAPEX,247.0,612.0,367.0,341.0,264.0,,,
FCF,220.0,-390.0,-224.0,78.0,-2.0,,,
이자발생부채,738.0,1106.0,1335.0,1281.0,1344.0,,,
영업이익률,5.42,4.18,3.62,4.91,2.89,,,
순이익률,4.3,3.81,2.56,3.94,2.53,,,
ROE(%),10.95,8.8,5.76,8.73,5.08,,,
ROA(%),5.43,4.32,2.69,4.22,2.53,,,
부채비율,94.36,106.62,114.37,103.68,96.72,,,
자본유보율,1870.98,2007.7,2065.92,2228.41,2333.27,,,
EPS(원),1029.0,902.0,618.0,983.0,601.0,,,
PER(배),8.47,7.04,7.6,5.04,13.86,,,
BPS(원),9909.0,10593.0,10884.0,11628.0,12011.0,,,
PBR(배),0.88,0.6,0.43,0.43,0.69,,,
현금DPS(원),170.0,200.0,120.0,150.0,100.0,,,
현금배당수익률,1.95,3.15,2.55,3.03,1.2,,,
현금배당성향(%),16.52,22.17,19.41,15.27,16.64,,,
발행주식수(보통주),19072280.0,19072280.0,19072280.0,19072280.0,19072280.0,,,
