주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,2593.0,2610.0,2897.0,3185.0,3289.0,3375.0,3603.0,3823.0
영업이익,106.0,61.0,55.0,103.0,95.0,8.0,66.0,119.0
영업이익(발표기준),106.0,61.0,55.0,103.0,95.0,,,
세전계속사업이익,114.0,51.0,38.0,60.0,112.0,3.0,72.0,126.0
당기순이익,90.0,18.0,36.0,50.0,75.0,44.0,55.0,96.0
당기순이익(지배),90.0,18.0,36.0,50.0,75.0,44.0,55.0,96.0
당기순이익(비지배),,,,,,,,
자산총계,1911.0,1901.0,2089.0,2297.0,2129.0,2209.0,2338.0,2480.0
부채총계,475.0,422.0,571.0,740.0,543.0,606.0,706.0,778.0
자본총계,1436.0,1479.0,1518.0,1557.0,1586.0,1604.0,1632.0,1702.0
자본총계(지배),1436.0,1479.0,1518.0,1557.0,1586.0,1604.0,1632.0,1702.0
자본총계(비지배),,,,,,,,
자본금,60.0,61.0,63.0,65.0,65.0,65.0,65.0,65.0
영업활동현금흐름,77.0,-64.0,107.0,138.0,42.0,108.0,105.0,80.0
투자활동현금흐름,-14.0,-20.0,-113.0,25.0,-87.0,-9.0,-9.0,-9.0
재무활동현금흐름,38.0,7.0,109.0,-54.0,-122.0,-26.0,-24.0,-24.0
CAPEX,9.0,22.0,47.0,44.0,49.0,0.0,0.0,0.0
FCF,68.0,-86.0,61.0,94.0,-7.0,,,
이자발생부채,162.0,150.0,252.0,218.0,130.0,,,
영업이익률,4.1,2.33,1.88,3.22,2.9,0.24,1.83,3.11
순이익률,3.46,0.69,1.26,1.57,2.27,1.3,1.53,2.51
ROE(%),6.4,1.24,2.43,3.26,4.75,2.76,3.4,5.76
ROA(%),4.93,0.95,1.83,2.28,3.38,2.03,2.42,3.98
부채비율,33.09,28.52,37.64,47.56,34.24,37.78,43.26,45.71
자본유보율,2325.28,2307.92,2300.47,2318.35,2393.88,,,
EPS(원),748.0,151.0,288.0,395.0,579.0,341.0,426.0,744.0
PER(배),11.08,84.2,48.38,33.64,20.56,24.76,19.81,11.35
BPS(원),12176.0,12064.0,12008.0,12076.0,12440.0,13626.0,13864.0,14458.0
PBR(배),0.68,1.05,1.16,1.1,0.96,0.62,0.61,0.58
현금DPS(원),150.0,150.0,200.0,200.0,200.0,200.0,200.0,200.0
현금배당수익률,1.81,1.18,1.43,1.5,1.68,2.37,2.37,2.37
현금배당성향(%),19.7,101.46,69.34,51.48,34.13,0.59,0.47,0.27
발행주식수(보통주),12000000.0,12259807.0,12649515.0,12909322.0,12909322.0,,,
