주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,26770.0,27921.0,26870.0,29283.0,32565.0,32690.0,32290.0,32360.0
영업이익,1146.0,1485.0,1553.0,1570.0,1330.0,904.0,1216.0,1252.0
영업이익(발표기준),1146.0,1466.0,1501.0,1570.0,1330.0,,,
세전계속사업이익,922.0,1138.0,1162.0,1152.0,916.0,521.0,853.0,913.0
당기순이익,723.0,636.0,712.0,747.0,679.0,422.0,669.0,692.0
당기순이익(지배),732.0,645.0,718.0,751.0,679.0,398.0,646.0,675.0
당기순이익(비지배),-9.0,-9.0,-6.0,-4.0,,,,
자산총계,19521.0,20571.0,22518.0,22859.0,25824.0,27295.0,27420.0,27611.0
부채총계,11691.0,12270.0,13742.0,13485.0,15969.0,17229.0,16869.0,16547.0
자본총계,7829.0,8301.0,8776.0,9374.0,9856.0,10068.0,10553.0,11063.0
자본총계(지배),7784.0,8264.0,8745.0,9374.0,9856.0,10120.0,10638.0,11162.0
자본총계(비지배),46.0,37.0,31.0,,,,,
자본금,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0
영업활동현금흐름,1456.0,1618.0,926.0,1522.0,274.0,2222.0,1474.0,2022.0
투자활동현금흐름,-1509.0,-2094.0,-2307.0,-891.0,-2531.0,-2023.0,-1857.0,-1861.0
재무활동현금흐름,201.0,659.0,1948.0,-1405.0,2519.0,721.0,-170.0,-488.0
CAPEX,2168.0,2612.0,2485.0,1906.0,2185.0,1600.0,1376.0,1381.0
FCF,-713.0,-995.0,-1559.0,-384.0,-1911.0,-614.0,-618.0,-47.0
이자발생부채,6372.0,7212.0,9465.0,8347.0,10775.0,,,
영업이익률,4.28,5.32,5.78,5.36,4.08,2.76,3.77,3.87
순이익률,2.7,2.28,2.65,2.55,2.08,1.29,2.07,2.14
ROE(%),9.77,8.04,8.44,8.29,7.06,3.99,6.22,6.2
ROA(%),3.88,3.17,3.3,3.29,2.79,1.59,2.45,2.52
부채비율,149.33,147.82,156.58,143.87,162.02,171.13,159.85,149.57
자본유보율,1510.52,1602.34,1689.53,1818.0,1932.69,,,
EPS(원),7324.0,6448.0,7178.0,7514.0,6786.0,3983.0,6460.0,6753.0
PER(배),19.32,25.12,20.41,12.74,14.31,16.85,10.39,9.94
BPS(원),77994.0,82805.0,87629.0,93927.0,98758.0,101406.0,106591.0,111852.0
PBR(배),1.81,1.96,1.67,1.02,0.98,0.66,0.63,0.6
현금DPS(원),1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1820.0,1820.0
현금배당수익률,1.27,1.11,1.23,1.88,1.85,2.68,2.71,2.71
현금배당성향(%),24.6,27.94,25.1,23.98,26.55,0.41,0.25,0.24
발행주식수(보통주),8967670.0,8967670.0,8967670.0,8967670.0,8967670.0,,,
