주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,738.0,824.0,955.0,1200.0,1506.0,1842.0,2273.0,2772.0
영업이익,212.0,181.0,168.0,285.0,411.0,503.0,624.0,770.0
영업이익(발표기준),212.0,169.0,168.0,285.0,411.0,,,
세전계속사업이익,205.0,194.0,174.0,264.0,359.0,525.0,625.0,775.0
당기순이익,150.0,171.0,145.0,200.0,303.0,433.0,512.0,635.0
당기순이익(지배),150.0,170.0,145.0,198.0,301.0,432.0,508.0,629.0
당기순이익(비지배),-1.0,1.0,0.0,2.0,2.0,,,
자산총계,855.0,1138.0,1506.0,1874.0,3109.0,3707.0,4339.0,5067.0
부채총계,467.0,728.0,1019.0,1179.0,1484.0,1692.0,1862.0,2005.0
자본총계,388.0,410.0,488.0,694.0,1625.0,2013.0,2477.0,3062.0
자본총계(지배),419.0,408.0,485.0,690.0,1619.0,2008.0,2469.0,3051.0
자본총계(비지배),-31.0,2.0,2.0,4.0,6.0,,,
자본금,61.0,62.0,62.0,62.0,62.0,61.0,61.0,61.0
영업활동현금흐름,136.0,101.0,150.0,176.0,217.0,468.0,514.0,630.0
투자활동현금흐름,-51.0,-214.0,-283.0,-191.0,-739.0,-473.0,-159.0,-126.0
재무활동현금흐름,-96.0,130.0,149.0,52.0,964.0,52.0,17.0,-34.0
CAPEX,27.0,222.0,279.0,182.0,723.0,450.0,127.0,97.0
FCF,109.0,-121.0,-129.0,-6.0,-507.0,102.0,410.0,510.0
이자발생부채,241.0,542.0,698.0,779.0,974.0,,,
영업이익률,28.73,21.98,17.57,23.77,27.27,27.31,27.47,27.76
순이익률,20.27,20.74,15.18,16.66,20.11,23.49,22.54,22.92
ROE(%),43.4,41.17,32.42,33.68,26.05,23.83,22.71,22.79
ROA(%),18.26,17.14,10.96,11.83,12.16,12.7,12.73,13.51
부채비율,120.49,177.35,208.92,169.81,91.35,84.05,75.15,65.5
자본유보율,906.88,1190.3,1317.37,1658.2,2854.73,,,
EPS(원),1375.0,1542.0,1308.0,1788.0,2716.0,3903.0,4592.0,5683.0
PER(배),,,,,22.94,23.98,20.38,16.47
BPS(원),3830.0,3687.0,4384.0,6234.0,18768.0,23280.0,28634.0,35378.0
PBR(배),0.0,0.0,0.0,0.0,3.32,4.02,3.27,2.65
현금DPS(원),50.0,70.0,100.0,100.0,150.0,150.0,150.0,100.0
현금배당수익률,,,,,0.24,0.16,0.16,0.11
현금배당성향(%),2.62,2.5,4.2,3.07,4.3,0.04,0.03,0.02
발행주식수(보통주),10938830.0,11068830.0,11068830.0,11068830.0,11068830.0,,,
