주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,4223.0,4318.0,4547.0,4783.0,4925.0,5514.0,5729.0,5868.0
영업이익,289.0,151.0,177.0,206.0,145.0,286.0,296.0,318.0
영업이익(발표기준),406.0,240.0,255.0,277.0,240.0,,,
세전계속사업이익,470.0,319.0,281.0,281.0,289.0,311.0,324.0,345.0
당기순이익,328.0,247.0,202.0,207.0,170.0,236.0,245.0,262.0
당기순이익(지배),317.0,236.0,193.0,198.0,160.0,244.0,233.0,248.0
당기순이익(비지배),11.0,12.0,10.0,9.0,11.0,,,
자산총계,7762.0,8183.0,8895.0,9048.0,8959.0,9185.0,9411.0,9653.0
부채총계,1286.0,1522.0,2106.0,2106.0,1910.0,1911.0,1902.0,1892.0
자본총계,6476.0,6661.0,6789.0,6942.0,7049.0,7275.0,7509.0,7761.0
자본총계(지배),6332.0,6507.0,6627.0,6773.0,6870.0,7104.0,7327.0,7565.0
자본총계(비지배),144.0,154.0,162.0,169.0,179.0,,,
자본금,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
영업활동현금흐름,455.0,238.0,180.0,392.0,370.0,132.0,259.0,324.0
투자활동현금흐름,-444.0,-445.0,-829.0,-128.0,-207.0,-243.0,0.0,-40.0
재무활동현금흐름,61.0,213.0,581.0,-123.0,-179.0,-35.0,-35.0,-35.0
CAPEX,146.0,242.0,607.0,159.0,135.0,200.0,0.0,0.0
FCF,309.0,-4.0,-426.0,232.0,235.0,,,
이자발생부채,270.0,397.0,1059.0,1030.0,842.0,,,
영업이익률,6.85,3.49,3.9,4.3,2.94,5.19,5.17,5.42
순이익률,7.76,5.73,4.45,4.33,3.46,4.28,4.28,4.46
ROE(%),5.15,3.67,2.93,2.96,2.34,3.49,3.23,3.33
ROA(%),4.33,3.1,2.37,2.31,1.89,2.6,2.63,2.75
부채비율,19.86,22.85,31.03,30.34,27.1,26.27,25.33,24.38
자본유보율,5168.4,5321.22,5446.31,5561.93,5640.09,,,
EPS(원),13205.0,9817.0,8026.0,8265.0,6655.0,10167.0,9708.0,10333.0
PER(배),8.86,17.52,19.19,14.94,16.53,11.41,11.95,11.23
BPS(원),269841.0,277593.0,283294.0,289667.0,296290.0,307688.0,317347.0,327655.0
PBR(배),0.43,0.62,0.54,0.43,0.37,0.38,0.37,0.35
현금DPS(원),2000.0,1750.0,2500.0,2800.0,1500.0,1500.0,1500.0,1500.0
현금배당수익률,1.71,1.02,1.62,2.27,1.36,1.29,1.29,1.29
현금배당성향(%),14.81,17.41,30.36,33.0,21.78,0.15,0.15,0.15
발행주식수(보통주),2400000.0,2400000.0,2400000.0,2400000.0,2400000.0,,,
