주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,156385.0,209976.0,217291.0,216861.0,220236.0,,,
영업이익,6812.0,11166.0,10851.0,10712.0,11388.0,,,
영업이익(발표기준),6812.0,11166.0,10851.0,10712.0,11388.0,,,
세전계속사업이익,6743.0,11036.0,10717.0,11198.0,13135.0,13845.0,14665.0,16000.0
당기순이익,5151.0,8382.0,8138.0,8606.0,9689.0,10065.0,10640.0,11605.0
당기순이익(지배),5120.0,8359.0,8112.0,8580.0,9663.0,10045.0,10630.0,11595.0
당기순이익(비지배),31.0,23.0,26.0,27.0,26.0,,,
자산총계,494420.0,581836.0,632336.0,682175.0,759077.0,771260.0,802870.0,834530.0
부채총계,415535.0,486448.0,531483.0,572093.0,639797.0,654095.0,679515.0,704175.0
자본총계,78885.0,95388.0,100853.0,110082.0,119280.0,117170.0,123360.0,130360.0
자본총계(지배),78675.0,95254.0,100701.0,109908.0,119109.0,116990.0,123185.0,130180.0
자본총계(비지배),210.0,135.0,151.0,175.0,171.0,,,
자본금,265.0,265.0,265.0,265.0,265.0,,,
영업활동현금흐름,36496.0,34293.0,27012.0,16462.0,25948.0,,,
투자활동현금흐름,-30349.0,-33141.0,-23575.0,-11416.0,-20286.0,,,
재무활동현금흐름,-5389.0,-476.0,-5203.0,-4177.0,-2601.0,,,
CAPEX,826.0,1373.0,854.0,1252.0,769.0,,,
FCF,,,,,,,,
이자발생부채,0.0,0.0,0.0,0.0,0.0,,,
영업이익률,4.36,5.32,4.99,4.94,5.17,,,
순이익률,3.29,3.99,3.74,3.97,4.4,,,
ROE(%),6.13,9.64,8.31,8.17,8.46,8.51,8.85,9.15
ROA(%),1.08,1.56,1.34,1.31,1.34,1.31,1.35,1.42
부채비율,526.76,509.97,526.99,519.7,536.38,558.24,550.84,540.18
자본유보율,32626.66,39585.88,43087.86,47085.96,50560.25,,,
EPS(원),10124.0,16530.0,16043.0,16967.0,19109.0,19865.0,21022.0,22930.0
PER(배),25.58,17.09,19.17,15.82,13.97,13.34,12.61,11.56
BPS(원),180016.0,215654.0,234429.0,258548.0,280195.0,275209.0,289782.0,306237.0
PBR(배),1.44,1.31,1.31,1.04,0.95,0.96,0.91,0.87
현금DPS(원),2750.0,4500.0,5150.0,6100.0,10000.0,11084.0,11205.0,12380.0
현금배당수익률,1.06,1.59,1.67,2.27,3.75,4.18,4.23,4.67
현금배당성향(%),23.48,23.78,27.3,30.23,43.99,0.52,0.5,0.51
발행주식수(보통주),47374837.0,47374837.0,47374837.0,47374837.0,47374837.0,,,
