주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,24852.0,21998.0,23824.0,1280.0,1127.0,,,
영업이익,2595.0,2489.0,2993.0,-18.0,49.0,,,
영업이익(발표기준),2588.0,2790.0,2993.0,3262.0,49.0,,,
세전계속사업이익,2270.0,2289.0,2518.0,-15.0,-400.0,,,
당기순이익,1602.0,1743.0,1771.0,2490.0,14864.0,,,
당기순이익(지배),1457.0,1635.0,1623.0,2367.0,14803.0,,,
당기순이익(비지배),145.0,108.0,148.0,124.0,61.0,,,
자산총계,29736.0,29325.0,29988.0,29089.0,43028.0,,,
부채총계,17043.0,15300.0,14727.0,12040.0,11849.0,,,
자본총계,12693.0,14025.0,15262.0,17049.0,31179.0,,,
자본총계(지배),11227.0,12471.0,13787.0,15995.0,18479.0,,,
자본총계(비지배),1466.0,1554.0,1475.0,1054.0,12700.0,,,
자본금,299.0,299.0,299.0,300.0,313.0,,,
영업활동현금흐름,2924.0,2157.0,4821.0,3406.0,-88.0,,,
투자활동현금흐름,-3868.0,-1206.0,-3022.0,-430.0,591.0,,,
재무활동현금흐름,1171.0,-1120.0,-1439.0,-3089.0,144.0,,,
CAPEX,4229.0,1550.0,1350.0,2371.0,581.0,,,
FCF,-1305.0,607.0,3471.0,1035.0,-669.0,,,
이자발생부채,11092.0,10311.0,10070.0,7469.0,5997.0,,,
영업이익률,10.44,11.31,12.56,-1.4,4.35,,,
순이익률,6.45,7.92,7.43,194.62,1318.34,,,
ROE(%),13.83,13.8,12.36,15.89,85.88,,,
ROA(%),5.7,5.9,5.97,8.43,41.22,,,
부채비율,134.28,109.09,96.49,70.62,38.01,,,
자본유보율,3756.23,4240.78,4674.35,5339.82,14492.55,,,
EPS(원),2441.0,2736.0,2716.0,3952.0,34974.0,,,
PER(배),24.8,23.66,27.38,10.57,0.76,,,
BPS(원),21336.0,23684.0,26255.0,30274.0,30718.0,,,
PBR(배),2.84,2.73,2.83,1.38,0.87,,,
현금DPS(원),300.0,600.0,600.0,600.0,600.0,,,
현금배당수익률,0.5,0.93,0.81,1.44,2.25,,,
현금배당성향(%),10.83,19.33,19.41,13.39,1.39,,,
발행주식수(보통주),59711350.0,59749690.0,59760910.0,60084350.0,62644053.0,,,
