주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,125.0,118.0,115.0,83.0,369.0,,,
영업이익,-47.0,-61.0,-75.0,-48.0,-46.0,,,
영업이익(발표기준),-47.0,-61.0,-75.0,-57.0,-46.0,,,
세전계속사업이익,-46.0,-90.0,-78.0,-69.0,-48.0,,,
당기순이익,-46.0,-90.0,-78.0,-86.0,-29.0,,,
당기순이익(지배),-46.0,-88.0,-76.0,-86.0,-29.0,,,
당기순이익(비지배),,-2.0,-2.0,,0.0,,,
자산총계,220.0,197.0,164.0,288.0,367.0,,,
부채총계,59.0,114.0,102.0,154.0,180.0,,,
자본총계,160.0,83.0,62.0,134.0,187.0,,,
자본총계(지배),157.0,82.0,62.0,134.0,185.0,,,
자본총계(비지배),3.0,2.0,,,2.0,,,
자본금,399.0,42.0,54.0,92.0,108.0,,,
영업활동현금흐름,3.0,-52.0,-36.0,-49.0,-127.0,,,
투자활동현금흐름,-70.0,4.0,-11.0,-153.0,132.0,,,
재무활동현금흐름,7.0,54.0,41.0,202.0,5.0,,,
CAPEX,4.0,7.0,15.0,1.0,1.0,,,
FCF,-1.0,-60.0,-50.0,-50.0,-128.0,,,
이자발생부채,31.0,72.0,30.0,87.0,88.0,,,
영업이익률,-37.94,-51.58,-65.52,-57.53,-12.46,,,
순이익률,-36.6,-76.85,-67.71,-103.71,-7.87,,,
ROE(%),,-74.13,-105.83,-87.87,-18.2,,,
ROA(%),,-43.42,-42.98,-38.1,-8.86,,,
부채비율,36.92,136.59,165.22,114.68,96.38,,,
자본유보율,-57.52,120.87,39.82,48.59,67.71,,,
EPS(원),-483.0,-924.0,-661.0,-507.0,-148.0,,,
PER(배),-6.5,-3.61,-5.45,-21.5,-23.81,,,
BPS(원),1663.0,815.0,482.0,729.0,859.0,,,
PBR(배),1.89,4.09,7.48,14.95,4.1,,,
현금DPS(원),0.0,0.0,0.0,0.0,0.0,,,
현금배당수익률,0.0,0.0,0.0,0.0,0.0,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),9444180.0,10023862.0,12839197.0,18429147.0,21553594.0,,,
