주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,859.0,882.0,866.0,864.0,825.0,,,
영업이익,51.0,69.0,41.0,42.0,63.0,,,
영업이익(발표기준),51.0,69.0,41.0,42.0,63.0,,,
세전계속사업이익,80.0,81.0,33.0,56.0,53.0,,,
당기순이익,67.0,65.0,26.0,47.0,40.0,,,
당기순이익(지배),66.0,65.0,26.0,47.0,40.0,,,
당기순이익(비지배),0.0,0.0,0.0,0.0,0.0,,,
자산총계,901.0,966.0,974.0,984.0,990.0,,,
부채총계,279.0,311.0,306.0,280.0,262.0,,,
자본총계,622.0,655.0,668.0,704.0,728.0,,,
자본총계(지배),622.0,655.0,667.0,703.0,726.0,,,
자본총계(비지배),0.0,0.0,1.0,1.0,2.0,,,
자본금,50.0,50.0,50.0,50.0,50.0,,,
영업활동현금흐름,73.0,101.0,88.0,121.0,62.0,,,
투자활동현금흐름,38.0,-75.0,-42.0,-6.0,-81.0,,,
재무활동현금흐름,-136.0,7.0,-1.0,-48.0,-27.0,,,
CAPEX,35.0,41.0,25.0,25.0,41.0,,,
FCF,37.0,59.0,63.0,95.0,20.0,,,
이자발생부채,156.0,178.0,197.0,162.0,134.0,,,
영업이익률,5.96,7.78,4.77,4.83,7.63,,,
순이익률,7.74,7.38,3.04,5.43,4.87,,,
ROE(%),9.63,10.19,4.0,6.8,5.6,,,
ROA(%),7.08,6.97,2.72,4.8,4.07,,,
부채비율,44.8,47.47,45.77,39.72,35.91,,,
자본유보율,1462.85,1560.11,1586.75,1654.91,1707.82,,,
EPS(원),664.0,650.0,264.0,466.0,400.0,,,
PER(배),9.62,12.73,30.82,13.37,14.74,,,
BPS(원),8289.0,8733.0,8896.0,9370.0,9685.0,,,
PBR(배),0.77,0.95,0.92,0.66,0.61,,,
현금DPS(원),200.0,200.0,160.0,160.0,180.0,,,
현금배당수익률,3.13,2.42,1.97,2.57,3.05,,,
현금배당성향(%),22.58,23.07,45.43,25.74,33.72,,,
발행주식수(보통주),10000000.0,10000000.0,10000000.0,10000000.0,10000000.0,,,
