주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,5078.0,5289.0,5796.0,1036.0,1012.0,,,
영업이익,126.0,147.0,107.0,12.0,-60.0,,,
영업이익(발표기준),126.0,147.0,107.0,12.0,-60.0,,,
세전계속사업이익,27.0,78.0,20.0,54.0,-125.0,,,
당기순이익,-18.0,22.0,-40.0,54.0,-127.0,,,
당기순이익(지배),-10.0,17.0,-40.0,53.0,-124.0,,,
당기순이익(비지배),-8.0,5.0,,1.0,-3.0,,,
자산총계,2701.0,3327.0,1242.0,1306.0,1421.0,,,
부채총계,1947.0,2597.0,654.0,615.0,866.0,,,
자본총계,754.0,729.0,588.0,691.0,555.0,,,
자본총계(지배),606.0,598.0,578.0,681.0,548.0,,,
자본총계(비지배),148.0,131.0,10.0,10.0,7.0,,,
자본금,207.0,207.0,216.0,242.0,243.0,,,
영업활동현금흐름,123.0,-11.0,52.0,37.0,-19.0,,,
투자활동현금흐름,-133.0,-278.0,-91.0,-24.0,-273.0,,,
재무활동현금흐름,113.0,288.0,53.0,3.0,288.0,,,
CAPEX,236.0,236.0,90.0,37.0,284.0,,,
FCF,-113.0,-247.0,-38.0,0.0,-303.0,,,
이자발생부채,1091.0,1388.0,485.0,434.0,719.0,,,
영업이익률,2.49,2.78,1.85,1.16,-5.91,,,
순이익률,-0.36,0.42,-0.69,5.17,-12.53,,,
ROE(%),-1.7,2.76,-6.75,8.42,-20.12,,,
ROA(%),-0.67,0.73,-1.74,4.21,-9.29,,,
부채비율,258.01,356.06,111.33,88.93,156.04,,,
자본유보율,201.44,202.11,180.3,195.91,145.32,,,
EPS(원),-21.0,34.0,-80.0,96.0,-213.0,,,
PER(배),-35.4,25.46,-18.14,24.28,-3.43,,,
BPS(원),1227.0,1211.0,1122.0,1182.0,945.0,,,
PBR(배),0.62,0.71,1.29,1.97,0.77,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),49418242.0,49418242.0,51481761.0,57628427.0,57979665.0,,,
