주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,14835.0,13136.0,12517.0,12497.0,10669.0,,,
영업이익,664.0,412.0,192.0,462.0,-228.0,,,
영업이익(발표기준),664.0,412.0,192.0,462.0,-228.0,,,
세전계속사업이익,304.0,233.0,-138.0,590.0,-478.0,,,
당기순이익,16.0,439.0,-246.0,482.0,-309.0,,,
당기순이익(지배),10.0,440.0,-232.0,478.0,-303.0,,,
당기순이익(비지배),6.0,-1.0,-14.0,5.0,-6.0,,,
자산총계,7816.0,9275.0,9005.0,9641.0,8464.0,,,
부채총계,4470.0,5499.0,5371.0,5703.0,4937.0,,,
자본총계,3346.0,3776.0,3634.0,3938.0,3527.0,,,
자본총계(지배),3327.0,3759.0,3628.0,3930.0,3527.0,,,
자본총계(비지배),18.0,17.0,6.0,8.0,0.0,,,
자본금,175.0,175.0,175.0,175.0,175.0,,,
영업활동현금흐름,302.0,700.0,291.0,576.0,-201.0,,,
투자활동현금흐름,-793.0,-922.0,-831.0,-354.0,-352.0,,,
재무활동현금흐름,530.0,901.0,-177.0,32.0,112.0,,,
CAPEX,869.0,874.0,902.0,469.0,576.0,,,
FCF,-566.0,-174.0,-611.0,107.0,-777.0,,,
이자발생부채,2292.0,3220.0,3123.0,3260.0,3187.0,,,
영업이익률,4.47,3.13,1.53,3.69,-2.14,,,
순이익률,0.11,3.34,-1.96,3.86,-2.9,,,
ROE(%),0.3,12.41,-6.28,12.64,-8.13,,,
ROA(%),0.2,5.14,-2.69,5.17,-3.42,,,
부채비율,133.61,145.62,147.83,144.8,139.95,,,
자본유보율,1911.2,2130.88,1979.82,2236.26,2039.07,,,
EPS(원),29.0,1259.0,-664.0,1368.0,-868.0,,,
PER(배),399.23,5.78,-9.52,4.72,-4.95,,,
BPS(원),9582.0,10825.0,10447.0,11318.0,10157.0,,,
PBR(배),1.19,0.67,0.6,0.57,0.42,,,
현금DPS(원),100.0,100.0,100.0,100.0,50.0,,,
현금배당수익률,0.88,1.37,1.58,1.55,1.16,,,
현금배당성향(%),348.24,7.9,-14.98,7.27,-5.43,,,
발행주식수(보통주),34920410.0,34920410.0,34920410.0,34920410.0,34920410.0,,,
