주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,9119.0,9780.0,10119.0,9526.0,10760.0,,,
영업이익,406.0,315.0,780.0,370.0,565.0,,,
영업이익(발표기준),406.0,315.0,780.0,370.0,565.0,,,
세전계속사업이익,408.0,291.0,742.0,351.0,556.0,,,
당기순이익,314.0,209.0,563.0,266.0,420.0,,,
당기순이익(지배),310.0,203.0,559.0,261.0,411.0,,,
당기순이익(비지배),4.0,6.0,4.0,5.0,10.0,,,
자산총계,5904.0,6374.0,6813.0,6828.0,7885.0,,,
부채총계,2277.0,2584.0,2506.0,2369.0,3207.0,,,
자본총계,3627.0,3791.0,4307.0,4458.0,4679.0,,,
자본총계(지배),3544.0,3700.0,4212.0,4364.0,4582.0,,,
자본총계(비지배),84.0,90.0,95.0,94.0,97.0,,,
자본금,291.0,291.0,291.0,291.0,291.0,,,
영업활동현금흐름,320.0,159.0,674.0,564.0,301.0,,,
투자활동현금흐름,-322.0,-346.0,-183.0,-294.0,-769.0,,,
재무활동현금흐름,49.0,166.0,-266.0,-113.0,219.0,,,
CAPEX,215.0,203.0,179.0,476.0,441.0,,,
FCF,105.0,-44.0,495.0,88.0,-140.0,,,
이자발생부채,990.0,1225.0,1047.0,1022.0,1372.0,,,
영업이익률,4.45,3.23,7.7,3.88,5.25,,,
순이익률,3.44,2.14,5.56,2.79,3.91,,,
ROE(%),9.07,5.61,14.13,6.08,9.18,,,
ROA(%),5.51,3.41,8.54,3.89,5.71,,,
부채비율,62.78,68.16,58.17,53.14,68.54,,,
자본유보율,1117.9,1167.8,1340.16,1399.97,1517.37,,,
EPS(원),5335.0,3495.0,9618.0,4490.0,7070.0,,,
PER(배),10.4,11.76,6.17,12.23,8.92,,,
BPS(원),60985.0,63683.0,72495.0,75108.0,80866.0,,,
PBR(배),0.91,0.65,0.82,0.73,0.78,,,
현금DPS(원),1000.0,1000.0,1500.0,1200.0,1500.0,,,
현금배당수익률,1.8,2.43,2.53,2.19,2.38,,,
현금배당성향(%),18.75,28.61,15.6,26.73,20.69,,,
발행주식수(보통주),5810616.0,5810616.0,5810616.0,5810616.0,5810616.0,,,
