주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,3952.0,4175.0,383.0,408.0,411.0,,,
영업이익,238.0,145.0,-49.0,-37.0,-18.0,,,
영업이익(발표기준),238.0,145.0,237.0,-35.0,13.0,,,
세전계속사업이익,147.0,95.0,-45.0,-46.0,-2.0,,,
당기순이익,67.0,119.0,213.0,2662.0,0.0,,,
당기순이익(지배),65.0,119.0,210.0,2660.0,7.0,,,
당기순이익(비지배),3.0,1.0,4.0,2.0,-6.0,,,
자산총계,6282.0,6203.0,7056.0,2041.0,2748.0,,,
부채총계,3016.0,2874.0,3557.0,972.0,1002.0,,,
자본총계,3266.0,3330.0,3500.0,1068.0,1746.0,,,
자본총계(지배),3258.0,3316.0,3481.0,1048.0,1732.0,,,
자본총계(비지배),8.0,14.0,19.0,21.0,14.0,,,
자본금,251.0,251.0,251.0,72.0,105.0,,,
영업활동현금흐름,156.0,394.0,561.0,466.0,-22.0,,,
투자활동현금흐름,-587.0,-459.0,-399.0,-424.0,-191.0,,,
재무활동현금흐름,711.0,-256.0,420.0,-195.0,9.0,,,
CAPEX,454.0,303.0,152.0,284.0,21.0,,,
FCF,-297.0,90.0,409.0,182.0,-43.0,,,
이자발생부채,1667.0,1443.0,1915.0,636.0,660.0,,,
영업이익률,6.02,3.46,-12.89,-9.16,-4.45,,,
순이익률,1.7,2.86,55.69,652.89,0.06,,,
ROE(%),2.0,3.61,6.17,117.47,0.47,,,
ROA(%),1.15,1.91,3.22,58.52,0.01,,,
부채비율,92.35,86.32,101.62,91.03,57.38,,,
자본유보율,1205.63,1228.3,1284.29,8151.55,1547.1,,,
EPS(원),259.0,473.0,837.0,15023.0,67.0,,,
PER(배),38.43,31.32,29.64,1.72,225.58,,,
BPS(원),13442.0,13680.0,14362.0,15015.0,16907.0,,,
PBR(배),0.74,1.08,1.73,1.72,0.9,,,
현금DPS(원),160.0,200.0,300.0,150.0,200.0,,,
현금배당수익률,1.61,1.35,1.21,0.58,1.32,,,
현금배당성향(%),59.8,40.89,34.66,0.39,314.47,,,
발행주식수(보통주),25068065.0,25068065.0,25068065.0,7222812.0,10490296.0,,,
