주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,1157.0,1371.0,1279.0,979.0,1121.0,,,
영업이익,-5.0,34.0,42.0,-48.0,-32.0,,,
영업이익(발표기준),-5.0,34.0,42.0,-48.0,-32.0,,,
세전계속사업이익,-43.0,6.0,18.0,-59.0,44.0,,,
당기순이익,-44.0,3.0,16.0,-51.0,41.0,,,
당기순이익(지배),-44.0,3.0,16.0,-51.0,41.0,,,
당기순이익(비지배),,,,,,,,
자산총계,1033.0,1055.0,970.0,1021.0,2021.0,,,
부채총계,699.0,679.0,582.0,432.0,758.0,,,
자본총계,335.0,376.0,388.0,589.0,1263.0,,,
자본총계(지배),335.0,376.0,388.0,589.0,1263.0,,,
자본총계(비지배),,,,,,,,
자본금,187.0,187.0,187.0,231.0,262.0,,,
영업활동현금흐름,20.0,31.0,149.0,31.0,-39.0,,,
투자활동현금흐름,-40.0,-15.0,-29.0,-156.0,-256.0,,,
재무활동현금흐름,26.0,-35.0,-105.0,194.0,397.0,,,
CAPEX,26.0,66.0,16.0,23.0,22.0,,,
FCF,-5.0,-35.0,133.0,8.0,-60.0,,,
이자발생부채,553.0,559.0,450.0,312.0,504.0,,,
영업이익률,-0.46,2.51,3.3,-4.89,-2.89,,,
순이익률,-3.79,0.22,1.26,-5.22,3.67,,,
ROE(%),-12.31,0.85,4.23,-10.46,4.44,,,
ROA(%),-4.2,0.29,1.6,-5.14,2.7,,,
부채비율,208.71,180.59,150.02,73.29,60.04,,,
자본유보율,95.0,96.2,102.59,151.67,226.23,,,
EPS(원),-117.0,8.0,43.0,-128.0,82.0,,,
PER(배),-6.26,143.51,36.74,-26.54,56.25,,,
BPS(원),964.0,1006.0,1039.0,1277.0,2413.0,,,
PBR(배),0.76,1.15,1.53,2.67,1.91,,,
현금DPS(원),0.0,0.0,0.0,0.0,,,,
현금배당수익률,0.0,0.0,0.0,0.0,,,,
현금배당성향(%),0.0,0.0,0.0,0.0,0.0,,,
발행주식수(보통주),37372340.0,37372340.0,37372340.0,46144269.0,52332155.0,,,
