주요재무정보,2013,2014,2015,2016,2017,2018(E),2019(E),2020(E)
매출액,95658.0,94876.0,105726.0,110356.0,116795.0,127327.0,121632.0,124036.0
영업이익,-9355.0,512.0,1221.0,1430.0,3187.0,10053.0,8691.0,8813.0
영업이익(발표기준),-9355.0,512.0,1221.0,1430.0,3187.0,,,
세전계속사업이익,-9932.0,-296.0,313.0,213.0,-1607.0,7974.0,7088.0,7413.0
당기순이익,-8273.0,-225.0,295.0,-204.0,-1637.0,5830.0,5311.0,5561.0
당기순이익(지배),-8282.0,-411.0,261.0,-258.0,-1684.0,5798.0,5276.0,5526.0
당기순이익(비지배),8.0,186.0,34.0,54.0,47.0,,,
자산총계,124273.0,130947.0,130055.0,133766.0,136966.0,134103.0,136485.0,141647.0
부채총계,92680.0,95131.0,96575.0,100234.0,104569.0,97362.0,94656.0,94280.0
자본총계,31593.0,35816.0,33480.0,33532.0,32397.0,36834.0,41925.0,47366.0
자본총계(지배),28640.0,32709.0,32843.0,32788.0,31673.0,36470.0,41592.0,46858.0
자본총계(비지배),2953.0,3107.0,637.0,744.0,724.0,,,
자본금,2550.0,3550.0,3550.0,3550.0,3584.0,3736.0,3736.0,3744.0
영업활동현금흐름,-11543.0,5715.0,-78.0,812.0,-2055.0,7823.0,5700.0,6273.0
투자활동현금흐름,-650.0,-3345.0,5079.0,-2487.0,135.0,-1731.0,-913.0,-936.0
재무활동현금흐름,16446.0,352.0,-2282.0,782.0,3000.0,-8472.0,-1733.0,-1128.0
CAPEX,1768.0,3080.0,2271.0,791.0,208.0,350.0,390.0,377.0
FCF,-13311.0,2636.0,-2348.0,21.0,-2263.0,6738.0,5515.0,6521.0
이자발생부채,42469.0,39194.0,34621.0,34335.0,39053.0,,,
영업이익률,-9.78,0.54,1.16,1.3,2.73,7.9,7.14,7.11
순이익률,-8.65,-0.24,0.28,-0.19,-1.4,4.58,4.37,4.48
ROE(%),-25.51,-1.34,0.8,-0.79,-5.22,17.02,13.52,12.49
ROA(%),-6.84,-0.18,0.23,-0.16,-1.21,4.3,3.93,4.0
부채비율,293.36,265.61,288.45,298.92,322.77,264.33,225.77,199.05
자본유보율,1088.56,885.83,886.75,877.48,826.37,,,
EPS(원),-15000.0,-649.0,367.0,-363.0,-2359.0,7709.0,6749.0,7068.0
PER(배),-1.88,-35.85,53.8,-72.98,-12.0,6.21,7.1,6.78
BPS(원),53261.0,47023.0,47215.0,47136.0,45095.0,47527.0,54203.0,61065.0
PBR(배),0.53,0.49,0.42,0.56,0.63,1.01,0.88,0.78
현금DPS(원),0.0,0.0,0.0,0.0,300.0,396.0,422.0,435.0
현금배당수익률,0.0,0.0,0.0,0.0,1.06,0.83,0.88,0.91
현금배당성향(%),0.0,0.0,0.0,0.0,-12.51,0.05,0.06,0.06
발행주식수(보통주),55211735.0,71000000.0,71000000.0,71000000.0,71675237.0,,,
